Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 29,29,29
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.92929032162182689802
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9136275331 | 0.2068452247
	7.4588251313 | 7.4399343487 | 0.0003568617
	7.4588251313 | 7.7804270763 | 0.1034278110
	7.4588251313 | 7.4951895066 | 0.0013223678
	7.4588251313 | 6.5137874401 | 0.8930962378
	7.4588251313 | 7.6623181101 | 0.0414093924
	7.4588251313 | 7.6081093389 | 0.0222857746
	7.4588251313 | 7.2538753954 | 0.0420043942
	7.4588251313 | 8.0500804242 | 0.3495828214
	7.4588251313 | 7.3713575633 | 0.0076505755
	7.4588251313 | 7.6777312762 | 0.0479199003
	7.4588251313 | 8.2243985787 | 0.5861027034
	7.4588251313 | 6.2865430190 | 1.3742453508
	7.4588251313 | 8.1068976778 | 0.4199980256
	7.4588251313 | 7.7563640790 | 0.0885294254
	7.4588251313 | 7.6246405020 | 0.0274947372
	7.4588251313 | 7.3495382921 | 0.0119436132
	7.4588251313 | 8.2240364393 | 0.5855483460
	7.4588251313 | 7.4872109767 | 0.0008057562
	7.4588251313 | 6.9624807601 | 0.2463577349
	7.4588251313 | 5.8191726408 | 2.6884602896
	7.4588251313 | 8.7548282035 | 1.6796239631
	7.4588251313 | 7.5114952643 | 0.0027741429
	7.4588251313 | 7.3950174336 | 0.0040714223
	7.4588251313 | 7.5560317995 | 0.0094491363
	7.4588251313 | 7.7797525496 | 0.1029944078
	7.4588251313 | 6.6091839568 | 0.7218901253
	7.4588251313 | 7.5900437902 | 0.0172183364
	7.4588251313 | 7.0818061809 | 0.1421432890
	7.4588251313 | 7.4247750832 | 0.0011594058
	7.4588251313 | 7.7092365737 | 0.0627058905
	7.4588251313 | 8.1850729961 | 0.5274359612
	7.4588251313 | 5.6694552274 | 3.2018446530
	7.4588251313 | 8.0081386890 | 0.3017453847
	7.4588251313 | 7.3803569960 | 0.0061572483
	7.4588251313 | 8.2902910105 | 0.6913355083
	7.4588251313 | 7.4633542133 | 0.0000205126
	7.4588251313 | 7.6802630692 | 0.0490347603
	7.4588251313 | 7.6976607406 | 0.0570424483
	7.4588251313 | 7.7983667219 | 0.1152884918
