Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 130,130,130
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.79665435864363232099
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.7548181172 | 0.4956258758
	7.4588251313 | 5.6827414836 | 3.1544731236
	7.4588251313 | 7.7303795026 | 0.0737417766
	7.4588251313 | 7.2530226089 | 0.0423546782
	7.4588251313 | 7.8679417632 | 0.1673764185
	7.4588251313 | 8.3624294337 | 0.8165007354
	7.4588251313 | 8.1153624552 | 0.4310412578
	7.4588251313 | 7.5048794955 | 0.0021210045
	7.4588251313 | 7.2875583442 | 0.0293323124
	7.4588251313 | 7.4312130404 | 0.0007624276
	7.4588251313 | 6.1073207678 | 1.8265640445
	7.4588251313 | 7.0834380593 | 0.1409154538
	7.4588251313 | 7.2559319354 | 0.0411656489
	7.4588251313 | 7.4714916302 | 0.0001604402
	7.4588251313 | 7.7858947658 | 0.1069745458
	7.4588251313 | 8.2779508625 | 0.6709669636
	7.4588251313 | 8.3761236567 | 0.8414365846
	7.4588251313 | 7.8557849271 | 0.1575770795
	7.4588251313 | 7.6901054930 | 0.0534906057
	7.4588251313 | 6.2435817541 | 1.4768164658
	7.4588251313 | 8.9557166385 | 2.2406841843
	7.4588251313 | 6.1562443414 | 1.6967167141
	7.4588251313 | 7.8886510168 | 0.1847502918
	7.4588251313 | 6.8301895049 | 0.3951827508
	7.4588251313 | 7.8140469624 | 0.1261825493
	7.4588251313 | 6.0272240221 | 2.0494817359
	7.4588251313 | 8.2632327466 | 0.6470716116
	7.4588251313 | 7.9225199251 | 0.2150128618
	7.4588251313 | 8.1454851693 | 0.4715020078
	7.4588251313 | 6.2689155655 | 1.4158847746
	7.4588251313 | 7.6663785124 | 0.0430784060
	7.4588251313 | 5.8655700388 | 2.5384617898
	7.4588251313 | 7.4686633813 | 0.0000967912
	7.4588251313 | 7.3125958722 | 0.0213829962
	7.4588251313 | 7.8762968163 | 0.1742826078
	7.4588251313 | 7.9598360153 | 0.2510119059
	7.4588251313 | 7.4948522904 | 0.0012979562
	7.4588251313 | 7.4237351040 | 0.0012313100
	7.4588251313 | 7.4418463258 | 0.0002882798
	7.4588251313 | 7.3888675118 | 0.0048940685
