Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 16,16,16
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.88487840193910116682
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7472071866 | 0.0831642098
	7.4588251313 | 7.3242475021 | 0.0181111383
	7.4588251313 | 7.6011435149 | 0.0202545223
	7.4588251313 | 7.5452592970 | 0.0074708650
	7.4588251313 | 7.7309262959 | 0.0740390438
	7.4588251313 | 7.2912343074 | 0.0280866843
	7.4588251313 | 8.1788543712 | 0.5184421063
	7.4588251313 | 7.5764934564 | 0.0138458347
	7.4588251313 | 6.4566908006 | 1.0042732168
	7.4588251313 | 7.9986773249 | 0.2914403909
	7.4588251313 | 7.3509203802 | 0.0116434353
	7.4588251313 | 7.5861734642 | 0.0162175979
	7.4588251313 | 8.0802571248 | 0.3861777226
	7.4588251313 | 7.3435489342 | 0.0132886016
	7.4588251313 | 7.5731338952 | 0.0130664935
	7.4588251313 | 7.8301143374 | 0.1378556746
	7.4588251313 | 5.8358048961 | 2.6341946838
	7.4588251313 | 7.4150235974 | 0.0019185744
	7.4588251313 | 7.4993852595 | 0.0016451240
	7.4588251313 | 7.9915454654 | 0.2837909544
	7.4588251313 | 8.1665895243 | 0.5009304361
	7.4588251313 | 7.4858905697 | 0.0007325380
	7.4588251313 | 7.7355620176 | 0.0765833043
	7.4588251313 | 7.5041889744 | 0.0020578783
	7.4588251313 | 7.5910947859 | 0.0174952615
	7.4588251313 | 6.9706948605 | 0.2382711612
	7.4588251313 | 8.0469844541 | 0.3459313891
	7.4588251313 | 7.7217815768 | 0.0691460922
	7.4588251313 | 8.0205733021 | 0.3155610074
	7.4588251313 | 8.5748562324 | 1.2455254186
	7.4588251313 | 7.5686167178 | 0.0120541925
	7.4588251313 | 6.4540243197 | 1.0096246710
	7.4588251313 | 7.4438775194 | 0.0002234311
	7.4588251313 | 7.5449136433 | 0.0074112319
	7.4588251313 | 7.6448254008 | 0.0345961003
	7.4588251313 | 5.8501792509 | 2.5877415685
	7.4588251313 | 5.8092806129 | 2.7209971180
	7.4588251313 | 7.9774042292 | 0.2689242808
	7.4588251313 | 7.4437662034 | 0.0002267713
	7.4588251313 | 7.7404622590 | 0.0793194717
