Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 449,449,449
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.46101567792891895436
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.2165788911 | 1.5431757212
	7.4588251313 | 7.9086981154 | 0.2023857018
	7.4588251313 | 7.6549032187 | 0.0384466164
	7.4588251313 | 7.7644866526 | 0.0934289656
	7.4588251313 | 7.4542163803 | 0.0000212406
	7.4588251313 | 7.7465699710 | 0.0827970928
	7.4588251313 | 7.3955452395 | 0.0040043447
	7.4588251313 | 7.3086447821 | 0.0225541373
	7.4588251313 | 7.9200093628 | 0.2126908954
	7.4588251313 | 6.6254392000 | 0.6945321104
	7.4588251313 | 6.3548310385 | 1.2188029569
	7.4588251313 | 7.6627199299 | 0.0415730889
	7.4588251313 | 7.6943762187 | 0.0554843148
	7.4588251313 | 6.1674136608 | 1.6677435861
	7.4588251313 | 6.3705779555 | 1.1842819157
	7.4588251313 | 7.5830803775 | 0.0154393662
	7.4588251313 | 7.6800215908 | 0.0489278737
	7.4588251313 | 7.9060664625 | 0.2000248083
	7.4588251313 | 8.0791063993 | 0.3847488514
	7.4588251313 | 7.8751364058 | 0.1733150773
	7.4588251313 | 6.4230692452 | 1.0727902555
	7.4588251313 | 6.2853056135 | 1.3771480587
	7.4588251313 | 7.6560987668 | 0.0389168873
	7.4588251313 | 5.9450494064 | 2.2915169453
	7.4588251313 | 8.3537518330 | 0.8008938014
	7.4588251313 | 7.7463441282 | 0.0826671736
	7.4588251313 | 7.6776816837 | 0.0478981905
	7.4588251313 | 5.6758214982 | 3.1791019554
	7.4588251313 | 7.9184842233 | 0.2112864808
	7.4588251313 | 7.9814252616 | 0.2731108962
	7.4588251313 | 7.3094997740 | 0.0222980623
	7.4588251313 | 7.6303021090 | 0.0294043539
	7.4588251313 | 7.7464356425 | 0.0827198062
	7.4588251313 | 7.9611076935 | 0.2522877723
	7.4588251313 | 7.8140691350 | 0.1261983022
	7.4588251313 | 8.3856234675 | 0.8589551559
	7.4588251313 | 7.5503646403 | 0.0083794817
	7.4588251313 | 7.6603721152 | 0.0406211867
	7.4588251313 | 6.5319091320 | 0.8591732697
	7.4588251313 | 8.0595864628 | 0.3609141774
