Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 255,255,255
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.54819360271515904515
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.6218350656 | 0.0009239997
	3.6193580194 | 9.7869254004 | 38.0388873988
	14.8101968258 | 17.7261765396 | 8.5029376910
	95.6802585245 | 90.2699071575 | 29.2719019143
	80.7599408181 | 79.5275885444 | 1.5186921264
	151.9124776000 | 149.7157082511 | 4.8257955725
	38.1071303166 | 37.7113004013 | 0.1566813218
	60.5283449415 | 55.1160132921 | 29.2933338833
	15.7713610460 | 29.1332402440 | 178.5398157031
	26.9295441315 | 24.0392362652 | 8.3538795619
	45.3353975536 | 43.5357239387 | 3.2388251202
	26.9394855072 | 25.2671715211 | 2.7966340682
	18.7386443260 | 16.3605723080 | 5.6552265226
	12.9336643570 | 13.7359375079 | 0.6436422086
	14.2649027747 | 13.7068028292 | 0.3114755491
	41.8627761972 | 40.5721487866 | 1.6657191131
	23.8797765501 | 25.5795881963 | 2.8893596324
	13.8573527199 | 18.7074365057 | 23.5233127291
	14.6417113659 | 14.8911929097 | 0.0622410407
	7.6741391471 | 8.9154027137 | 1.5407352418
	21.0954875292 | 27.2467435909 | 37.8379511365
	7.3071484354 | 9.7869254004 | 6.1492937961
	8.1531554515 | 12.1560482973 | 16.0231511352
	17.5377826988 | 19.2447181567 | 2.9136286574
	16.0668745556 | 19.6213010201 | 12.6339474916
	12.1911370473 | 16.9147794657 | 22.3127976973
	8.8726714451 | 12.4072744411 | 12.4934183392
	11.2864427278 | 15.1531757987 | 14.9516246413
	10.1091975389 | 16.2384564571 | 37.5678148869
	8.0182772777 | 6.8265711939 | 1.4201633901
	14.6978954500 | 13.3725336693 | 1.7565838495
	6.2137733467 | 10.3105496312 | 16.7835759250
	18.2282702253 | 19.7664420275 | 2.3659724931
	10.7750992010 | 12.7860655949 | 4.0439858374
	10.2547250236 | 12.5796981524 | 5.4055000497
	5.8496227769 | 6.9333802126 | 1.1745301795
	7.5810516990 | 13.0263750661 | 29.6515465727
	8.4908655969 | 7.3458960009 | 1.3109553757
	6.0780658615 | 7.7963176508 | 2.9523892116
	7.0879116947 | 12.7478549888 | 32.0349580923
