Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 453,453,453
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.70877174569134560045
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.7100604332 | 3.0581779693
	7.4588251313 | 7.8405618734 | 0.1457229403
	7.4588251313 | 8.1725834546 | 0.5094509441
	7.4588251313 | 8.3651709182 | 0.8214626854
	7.4588251313 | 7.9684240043 | 0.2596910113
	7.4588251313 | 6.0706724482 | 1.9269678716
	7.4588251313 | 7.7296944982 | 0.0733702139
	7.4588251313 | 6.4357614574 | 1.0466592809
	7.4588251313 | 7.9803398852 | 0.2719776385
	7.4588251313 | 7.4308778744 | 0.0007810492
	7.4588251313 | 7.5062220038 | 0.0022464635
	7.4588251313 | 8.2057265440 | 0.5578617203
	7.4588251313 | 7.9106376808 | 0.2041345799
	7.4588251313 | 8.2020469243 | 0.5523786336
	7.4588251313 | 6.0387081152 | 2.0167323393
	7.4588251313 | 7.6156709504 | 0.0246006110
	7.4588251313 | 7.1409925249 | 0.1010175657
	7.4588251313 | 6.2110711604 | 1.5568899717
	7.4588251313 | 8.0652894818 | 0.3677990085
	7.4588251313 | 8.1177732240 | 0.4342125888
	7.4588251313 | 6.5074897916 | 0.9050389285
	7.4588251313 | 7.4680004860 | 0.0000841871
	7.4588251313 | 7.6533529551 | 0.0378410743
	7.4588251313 | 6.3465017683 | 1.2372632639
	7.4588251313 | 8.8545587107 | 1.9480722248
	7.4588251313 | 7.7614340727 | 0.0915721714
	7.4588251313 | 8.0012990983 | 0.2942780049
	7.4588251313 | 8.0485977627 | 0.3478317568
	7.4588251313 | 7.3864216182 | 0.0052422687
	7.4588251313 | 6.6696651630 | 0.6227734555
	7.4588251313 | 7.2660498942 | 0.0371622920
	7.4588251313 | 7.7294778957 | 0.0732529189
	7.4588251313 | 7.9845819520 | 0.2764202345
	7.4588251313 | 8.1730869561 | 0.5101699543
	7.4588251313 | 6.1410641126 | 1.7364941025
	7.4588251313 | 7.5742275053 | 0.0133177079
	7.4588251313 | 7.5409157331 | 0.0067388669
	7.4588251313 | 7.1534075221 | 0.0932799160
	7.4588251313 | 7.4034607542 | 0.0030652142
	7.4588251313 | 7.4811348368 | 0.0004977230
