Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 222,222,222
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 28.83592135879476714422
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 40.3926578719 | 27.6631245248
	3.6193580194 | 5.5759224563 | 3.8281443957
	14.8101968258 | 12.8503477096 | 3.8410085583
	95.6802585245 | 94.4029535810 | 1.6315079187
	80.7599408181 | 78.3282779208 | 5.9129844458
	151.9124776000 | 145.1015349456 | 46.3889398422
	38.1071303166 | 36.3353163027 | 3.1393248997
	60.5283449415 | 60.9327475012 | 0.1635414303
	15.7713610460 | 14.3774389812 | 1.9430187228
	26.9295441315 | 27.2586854844 | 0.1083340302
	45.3353975536 | 45.2235877636 | 0.0125014292
	26.9394855072 | 28.8302504998 | 3.5749922572
	18.7386443260 | 19.3865884650 | 0.4198316072
	12.9336643570 | 15.4899289662 | 6.5344887522
	14.2649027747 | 15.9444946094 | 2.8210287313
	41.8627761972 | 39.0923161437 | 7.6754489080
	23.8797765501 | 24.6259071964 | 0.5567109413
	13.8573527199 | 14.9531796455 | 1.2008366508
	14.6417113659 | 15.3143447984 | 0.4524357345
	7.6741391471 | 13.1642602507 | 30.1414297318
	21.0954875292 | 22.1675235413 | 1.1492612112
	7.3071484354 | 7.6537751189 | 0.1201500577
	8.1531554515 | 16.9010229930 | 76.5251865247
	17.5377826988 | 19.7656262772 | 4.9632870098
	16.0668745556 | 17.2330117386 | 1.3598759297
	12.1911370473 | 20.6891429380 | 72.2161041196
	8.8726714451 | 10.4667868867 | 2.5412040412
	11.2864427278 | 11.7596964921 | 0.2239691254
	10.1091975389 | 6.9473644533 | 9.9971884611
	8.0182772777 | 11.2884397689 | 10.6939627190
	14.6978954500 | 14.7243582752 | 0.0007002811
	6.2137733467 | 7.0682363213 | 0.7301069750
	18.2282702253 | 16.8641636163 | 1.8607868407
	10.7750992010 | 14.4784292930 | 13.7146537698
	10.2547250236 | 18.3352595815 | 65.2950387404
	5.8496227769 | 6.5164608225 | 0.4446729791
	7.5810516990 | 24.3921812849 | 282.6140779535
	8.4908655969 | 15.3143447984 | 46.5598684132
	6.0780658615 | 7.0682363213 | 0.9804375395
	7.0879116947 | 16.6540077849 | 91.5101944067
