Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 50,50,50
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.82746026274842865433
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.8632250326 | 0.3547394776
	7.4588251313 | 8.0009568763 | 0.2939068289
	7.4588251313 | 7.8452258157 | 0.1493054889
	7.4588251313 | 5.7847493817 | 2.8025296152
	7.4588251313 | 7.2367290958 | 0.0493266490
	7.4588251313 | 7.1221752484 | 0.1133331437
	7.4588251313 | 6.1543124683 | 1.7017532879
	7.4588251313 | 7.9928415059 | 0.2851734884
	7.4588251313 | 7.5787782332 | 0.0143887467
	7.4588251313 | 5.9335640406 | 2.3264213948
	7.4588251313 | 6.0072141960 | 2.1071743073
	7.4588251313 | 8.2914538734 | 0.6932706222
	7.4588251313 | 8.1498922154 | 0.4775737148
	7.4588251313 | 7.8615452918 | 0.1621835277
	7.4588251313 | 7.3546576017 | 0.0108508742
	7.4588251313 | 8.0547883366 | 0.3551721421
	7.4588251313 | 6.3000026388 | 1.3428695691
	7.4588251313 | 5.5250384643 | 3.7395308733
	7.4588251313 | 7.7216091666 | 0.0690554492
	7.4588251313 | 6.7739304381 | 0.4690807408
	7.4588251313 | 7.7955945513 | 0.1134136423
	7.4588251313 | 6.4159198639 | 1.0876513966
	7.4588251313 | 6.3364649717 | 1.2596923278
	7.4588251313 | 7.7439173239 | 0.0812775583
	7.4588251313 | 6.9154983632 | 0.2952039769
	7.4588251313 | 6.7436689220 | 0.5114484037
	7.4588251313 | 7.8063859196 | 0.1207985016
	7.4588251313 | 6.3453346237 | 1.2398611104
	7.4588251313 | 7.8373612010 | 0.1432895561
	7.4588251313 | 7.9296831702 | 0.2217072928
	7.4588251313 | 8.0468934874 | 0.3458243914
	7.4588251313 | 7.6536283518 | 0.0379482947
	7.4588251313 | 7.4230619625 | 0.0012790042
	7.4588251313 | 7.4825034998 | 0.0005606651
	7.4588251313 | 7.7535654382 | 0.0868718485
	7.4588251313 | 7.5586035674 | 0.0099557363
	7.4588251313 | 7.7105491974 | 0.0633650055
	7.4588251313 | 7.7294045343 | 0.0732132133
	7.4588251313 | 7.7032814113 | 0.0597588729
	7.4588251313 | 7.6421604744 | 0.0336118480
