Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 234,234,234
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.71034815427926734088
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6468488581 | 0.0353529218
	7.4588251313 | 7.3926535948 | 0.0043786722
	7.4588251313 | 7.9102567834 | 0.2037905365
	7.4588251313 | 7.3301720478 | 0.0165516159
	7.4588251313 | 8.0392494338 | 0.3368923710
	7.4588251313 | 6.1410324239 | 1.7365776197
	7.4588251313 | 8.0195633775 | 0.3144273808
	7.4588251313 | 7.9013136832 | 0.1957961186
	7.4588251313 | 7.9485651895 | 0.2398453246
	7.4588251313 | 7.6872143574 | 0.0521616386
	7.4588251313 | 7.2980335894 | 0.0258539200
	7.4588251313 | 7.3741181372 | 0.0071752748
	7.4588251313 | 6.6972076014 | 0.5800612618
	7.4588251313 | 7.2643534375 | 0.0378192397
	7.4588251313 | 7.6741667028 | 0.0463719924
	7.4588251313 | 7.2235395492 | 0.0553593052
	7.4588251313 | 7.4204275145 | 0.0014743770
	7.4588251313 | 8.0387942469 | 0.3363641750
	7.4588251313 | 8.0877071289 | 0.3954925669
	7.4588251313 | 7.7874759950 | 0.1080113902
	7.4588251313 | 7.8598592787 | 0.1608283874
	7.4588251313 | 8.0966653019 | 0.4068400833
	7.4588251313 | 7.5799385222 | 0.0146684535
	7.4588251313 | 5.9433418635 | 2.2966895351
	7.4588251313 | 5.9926727325 | 2.1496028564
	7.4588251313 | 8.3186401071 | 0.7392817926
	7.4588251313 | 7.4682454296 | 0.0000887420
	7.4588251313 | 5.6651654335 | 3.2172151116
	7.4588251313 | 6.1489835026 | 1.7156850921
	7.4588251313 | 7.3446119896 | 0.0130446417
	7.4588251313 | 5.8559380821 | 2.5692468924
	7.4588251313 | 7.3723488495 | 0.0074781473
	7.4588251313 | 7.8646380939 | 0.1646841606
	7.4588251313 | 7.5075373380 | 0.0023728791
	7.4588251313 | 6.0858942232 | 1.8849392785
	7.4588251313 | 6.2843470357 | 1.3793987971
	7.4588251313 | 7.2597027927 | 0.0396497057
	7.4588251313 | 7.7093603944 | 0.0627679181
	7.4588251313 | 6.7809473902 | 0.4595182319
	7.4588251313 | 7.8755040548 | 0.1736213253
