Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 176,176,176
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.00104204220056303143
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.1008814284 | 0.3039879261
	3.6193580194 | 5.3569767135 | 3.0193187261
	14.8101968258 | 20.5389387277 | 32.8184837784
	95.6802585245 | 93.9091342431 | 3.1368812200
	80.7599408181 | 76.4528061208 | 18.5514093005
	151.9124776000 | 148.9440068839 | 8.8118183924
	38.1071303166 | 37.3742214838 | 0.5371553572
	60.5283449415 | 58.7690828004 | 3.0950032814
	15.7713610460 | 15.4031645599 | 0.1355686524
	26.9295441315 | 25.2629257795 | 2.7776167313
	45.3353975536 | 42.9476836674 | 5.7011776028
	26.9394855072 | 31.3103349978 | 19.1043252687
	18.7386443260 | 21.8793219604 | 9.8638560031
	12.9336643570 | 17.9503914413 | 25.1675506377
	14.2649027747 | 17.8591341532 | 12.9184992020
	41.8627761972 | 41.8661840968 | 0.0000116138
	23.8797765501 | 25.1757261185 | 1.6794852838
	13.8573527199 | 19.7254594020 | 34.4346760322
	14.6417113659 | 15.5176793704 | 0.7673199450
	7.6741391471 | 14.7441529105 | 49.9850946149
	21.0954875292 | 18.7410850722 | 5.5432109297
	7.3071484354 | 9.1604629440 | 3.4347746677
	8.1531554515 | 13.2184887046 | 25.6576009655
	17.5377826988 | 14.7429265526 | 7.8112208781
	16.0668745556 | 14.9187232359 | 1.3182514528
	12.1911370473 | 10.2730653584 | 3.6789990036
	8.8726714451 | 7.5976666712 | 1.6256371735
	11.2864427278 | 12.4865520256 | 1.4402623267
	10.1091975389 | 12.8281275344 | 7.3925803204
	8.0182772777 | 16.8379514915 | 77.7866532373
	14.6978954500 | 13.9266005929 | 0.5948957565
	6.2137733467 | 7.7303284695 | 2.2999394405
	18.2282702253 | 17.2657325572 | 0.9264787626
	10.7750992010 | 17.2593584523 | 42.0456180369
	10.2547250236 | 10.6797182105 | 0.1806192089
	5.8496227769 | 10.6797182105 | 23.3298218977
	7.5810516990 | 6.2495311923 | 1.7729468597
	8.4908655969 | 7.7877762984 | 0.4943345616
	6.0780658615 | 5.4061592996 | 0.4514584278
	7.0879116947 | 7.7581529804 | 0.4492233810
