Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 344,344,344
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.54513172497120265803
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.9675692623 | 2.2238440668
	7.4588251313 | 7.4286601552 | 0.0009099258
	7.4588251313 | 8.0268792455 | 0.3226854766
	7.4588251313 | 6.3589989155 | 1.2096177049
	7.4588251313 | 7.5707152958 | 0.0125194089
	7.4588251313 | 8.1147095801 | 0.4301844102
	7.4588251313 | 7.2953818332 | 0.0267137117
	7.4588251313 | 7.4334991844 | 0.0006414036
	7.4588251313 | 7.2921413764 | 0.0277834741
	7.4588251313 | 7.7416826225 | 0.0800083603
	7.4588251313 | 7.7947326149 | 0.1128338376
	7.4588251313 | 7.2573260338 | 0.0406018863
	7.4588251313 | 6.2657386988 | 1.4234552354
	7.4588251313 | 7.6397915013 | 0.0327488271
	7.4588251313 | 7.5816850485 | 0.0150945593
	7.4588251313 | 5.6924714855 | 3.1200052018
	7.4588251313 | 7.4973875350 | 0.0014870590
	7.4588251313 | 6.1842204458 | 1.6246171042
	7.4588251313 | 8.2397529802 | 0.6098483053
	7.4588251313 | 7.9733827881 | 0.2647695822
	7.4588251313 | 8.4635802901 | 1.0095329291
	7.4588251313 | 7.3226247011 | 0.0185505572
	7.4588251313 | 7.8964725760 | 0.1915352859
	7.4588251313 | 7.6177611449 | 0.0252606564
	7.4588251313 | 7.7475764702 | 0.0833773357
	7.4588251313 | 7.8402320013 | 0.1454712005
	7.4588251313 | 7.5539992581 | 0.0090581144
	7.4588251313 | 7.6251204579 | 0.0276541356
	7.4588251313 | 6.1644651716 | 1.6753677051
	7.4588251313 | 7.9796144064 | 0.2712214690
	7.4588251313 | 7.3543458582 | 0.0109159185
	7.4588251313 | 8.0928843398 | 0.4020310799
	7.4588251313 | 7.9423967380 | 0.2338414989
	7.4588251313 | 8.5900189131 | 1.2795993720
	7.4588251313 | 7.8420082125 | 0.1468292738
	7.4588251313 | 7.3949203523 | 0.0040838208
	7.4588251313 | 6.1430647560 | 1.7312253651
	7.4588251313 | 6.3039806573 | 1.3336657591
	7.4588251313 | 7.6614425877 | 0.0410538336
	7.4588251313 | 8.1203215754 | 0.4375775455
