Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 33,33,33
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.65105390383536931864
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4632618647 | 0.0000196846
	7.4588251313 | 7.9889545280 | 0.2810371773
	7.4588251313 | 8.0623781501 | 0.3642762465
	7.4588251313 | 8.3379302014 | 0.7728257242
	7.4588251313 | 7.7416531994 | 0.0799917161
	7.4588251313 | 7.5431204124 | 0.0071056944
	7.4588251313 | 7.4096873578 | 0.0024145208
	7.4588251313 | 6.9954518171 | 0.2147148283
	7.4588251313 | 7.9647676729 | 0.2559778555
	7.4588251313 | 7.8240254515 | 0.1333712739
	7.4588251313 | 6.0840386457 | 1.8900378811
	7.4588251313 | 5.7081299397 | 3.0649336537
	7.4588251313 | 7.5588315090 | 0.0100012756
	7.4588251313 | 7.4134533553 | 0.0020585981
	7.4588251313 | 7.0614316952 | 0.1579215431
	7.4588251313 | 7.9964995746 | 0.2890938070
	7.4588251313 | 8.4174442408 | 0.9189505972
	7.4588251313 | 8.3393937115 | 0.7754010244
	7.4588251313 | 7.4918920571 | 0.0010934216
	7.4588251313 | 8.0430381066 | 0.3413048005
	7.4588251313 | 8.1015108642 | 0.4130449513
	7.4588251313 | 8.2481026851 | 0.6229590569
	7.4588251313 | 7.7762022031 | 0.1007282057
	7.4588251313 | 6.1034573705 | 1.8370217671
	7.4588251313 | 8.1071822260 | 0.4203669223
	7.4588251313 | 6.2732946397 | 1.4054825466
	7.4588251313 | 7.1508571395 | 0.0948442840
	7.4588251313 | 7.6426132919 | 0.0337780880
	7.4588251313 | 7.9807613663 | 0.2724174334
	7.4588251313 | 7.6218658688 | 0.0265822821
	7.4588251313 | 8.3539031233 | 0.8011646117
	7.4588251313 | 8.0724779501 | 0.3765697821
	7.4588251313 | 8.1839385189 | 0.5257894248
	7.4588251313 | 7.8788008071 | 0.1763795682
	7.4588251313 | 7.4815908168 | 0.0005182764
	7.4588251313 | 7.0804127663 | 0.1431959180
	7.4588251313 | 6.3713526705 | 1.1825963530
	7.4588251313 | 7.5459048544 | 0.0075828782
	7.4588251313 | 8.2414778310 | 0.6125452484
	7.4588251313 | 5.7221030768 | 3.0162034946
