Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 160,160,160
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.15614479315471196941
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.5684675615 | 3.5734517415
	7.4588251313 | 7.8278213345 | 0.1361581980
	7.4588251313 | 7.3873664052 | 0.0051063495
	7.4588251313 | 7.8022182074 | 0.1179188047
	7.4588251313 | 7.7204639870 | 0.0684548908
	7.4588251313 | 8.1943888712 | 0.5410540155
	7.4588251313 | 6.8175649752 | 0.4112145877
	7.4588251313 | 6.2399998766 | 1.4855350016
	7.4588251313 | 8.2861644336 | 0.6844903211
	7.4588251313 | 8.1007426647 | 0.4120581197
	7.4588251313 | 7.5527127157 | 0.0088148785
	7.4588251313 | 7.7907275072 | 0.1101591872
	7.4588251313 | 7.9085501097 | 0.2022525562
	7.4588251313 | 7.7533459973 | 0.0867425405
	7.4588251313 | 7.3298279132 | 0.0166402823
	7.4588251313 | 8.0295605846 | 0.3257389577
	7.4588251313 | 6.0372586489 | 2.0208512638
	7.4588251313 | 7.7656093889 | 0.0941165807
	7.4588251313 | 7.8826601959 | 0.1796361620
	7.4588251313 | 6.8925174503 | 0.3207043895
	7.4588251313 | 7.5473212361 | 0.0078315606
	7.4588251313 | 6.6837450017 | 0.6007492073
	7.4588251313 | 7.7951090182 | 0.1130868526
	7.4588251313 | 6.2869092895 | 1.3733867402
	7.4588251313 | 7.6086296971 | 0.0224414080
	7.4588251313 | 7.6426632006 | 0.0337964357
	7.4588251313 | 6.1819315410 | 1.6304572409
	7.4588251313 | 8.0344966721 | 0.3313977229
	7.4588251313 | 7.4133660284 | 0.0020665300
	7.4588251313 | 7.5356880310 | 0.0059079053
	7.4588251313 | 7.3385338337 | 0.0144699963
	7.4588251313 | 7.3839274997 | 0.0056096552
	7.4588251313 | 6.7137505319 | 0.5551361586
	7.4588251313 | 6.7254409799 | 0.5378523135
	7.4588251313 | 7.6363799432 | 0.0315257112
	7.4588251313 | 7.8479157710 | 0.1513915259
	7.4588251313 | 7.9473170394 | 0.2386243443
	7.4588251313 | 7.5514791822 | 0.0085847732
	7.4588251313 | 8.1709456585 | 0.5071156453
	7.4588251313 | 8.0074679895 | 0.3010089859
