Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 42,42,42
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.03338893842567713932
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.2248615783 | 0.3279041423
	3.6193580194 | 11.2885584437 | 58.8166351477
	14.8101968258 | 15.1209820158 | 0.0965874343
	95.6802585245 | 96.0888562840 | 0.1669521291
	80.7599408181 | 77.5389735466 | 10.3746301639
	151.9124776000 | 146.1116985596 | 33.6490374760
	38.1071303166 | 36.4400427448 | 2.7791809719
	60.5283449415 | 61.5575069452 | 1.0591744299
	15.7713610460 | 15.4319469704 | 0.1152019147
	26.9295441315 | 29.9507503310 | 9.1276869000
	45.3353975536 | 45.3104871152 | 0.0006205299
	26.9394855072 | 24.8129041903 | 4.5223480975
	18.7386443260 | 17.8873298427 | 0.7247363495
	12.9336643570 | 14.6342819619 | 2.8921002381
	14.2649027747 | 14.6025325529 | 0.1139938671
	41.8627761972 | 42.7400551638 | 0.7696183852
	23.8797765501 | 26.2616629164 | 5.6733826620
	13.8573527199 | 19.0532371485 | 26.9972149954
	14.6417113659 | 18.2237271918 | 12.8308373775
	7.6741391471 | 7.3253849043 | 0.1216295218
	21.0954875292 | 21.0668245663 | 0.0008215654
	7.3071484354 | 7.4818630335 | 0.0305251908
	8.1531554515 | 8.1655217828 | 0.0001529261
	17.5377826988 | 14.8878372907 | 7.0222106659
	16.0668745556 | 14.2606495950 | 3.2624486081
	12.1911370473 | 12.8972131890 | 0.4985435179
	8.8726714451 | 13.1305065260 | 18.1291595761
	11.2864427278 | 17.3178599475 | 36.3779936776
	10.1091975389 | 15.1497544001 | 25.4072134711
	8.0182772777 | 9.9002793329 | 3.5419317358
	14.6978954500 | 11.8174987120 | 8.2966853679
	6.2137733467 | 10.4752559959 | 18.1602343692
	18.2282702253 | 18.6334844727 | 0.1641985863
	10.7750992010 | 14.4031545990 | 13.1627859704
	10.2547250236 | 14.8114907440 | 20.7641138303
	5.8496227769 | 8.1928210054 | 5.4905779382
	7.5810516990 | 11.1809866046 | 12.9595313249
	8.4908655969 | 8.7993970803 | 0.0951916763
	6.0780658615 | 8.6476239739 | 6.6026288929
	7.0879116947 | 16.6418129194 | 91.2770286102
