Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 261,261,261
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.69787907487029698927
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.3849473601 | 0.5368711699
	3.6193580194 | 7.1886813978 | 12.7400693798
	14.8101968258 | 15.6968085145 | 0.7860802865
	95.6802585245 | 95.7158660369 | 0.0012678949
	80.7599408181 | 79.5899415107 | 1.3688983793
	151.9124776000 | 151.0442912580 | 0.7537475244
	38.1071303166 | 34.3937332580 | 13.7893177143
	60.5283449415 | 55.0369623264 | 30.1552830254
	15.7713610460 | 13.8263642672 | 3.7830124696
	26.9295441315 | 28.3208750303 | 1.9358016701
	45.3353975536 | 39.4626250156 | 34.4894572836
	26.9394855072 | 31.1695517505 | 17.8934604221
	18.7386443260 | 20.1957989151 | 2.1232994965
	12.9336643570 | 12.1856141785 | 0.5595790696
	14.2649027747 | 14.4761844432 | 0.0446399435
	41.8627761972 | 38.7356963075 | 9.7786286371
	23.8797765501 | 30.8407166156 | 48.4546865958
	13.8573527199 | 12.1856141785 | 2.7947097507
	14.6417113659 | 16.5462220144 | 3.6271608104
	7.6741391471 | 9.2714050767 | 2.5512584500
	21.0954875292 | 19.0434197593 | 4.2109821323
	7.3071484354 | 6.2032074478 | 1.2186857041
	8.1531554515 | 9.7760677404 | 2.6338442977
	17.5377826988 | 18.0792734001 | 0.2932121796
	16.0668745556 | 16.4689922035 | 0.1616986028
	12.1911370473 | 18.6502050913 | 41.7195599973
	8.8726714451 | 18.2604034195 | 88.1295116235
	11.2864427278 | 14.8826471204 | 12.9326860329
	10.1091975389 | 12.4940854820 | 5.6876905012
	8.0182772777 | 15.0228644565 | 49.0642415458
	14.6978954500 | 16.3270233492 | 2.6540577121
	6.2137733467 | 9.7760677404 | 12.6899413475
	18.2282702253 | 13.6659760525 | 20.8145281199
	10.7750992010 | 19.1207055773 | 69.6491457880
	10.2547250236 | 11.9495287143 | 2.8723595498
	5.8496227769 | 6.4520383552 | 0.3629045290
	7.5810516990 | 8.6217325155 | 1.0830165618
	8.4908655969 | 10.3207283210 | 3.3483975891
	6.0780658615 | 6.4520383552 | 0.1398554260
	7.0879116947 | 9.8008741500 | 7.3601652837
