Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 96,96,96
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.25085845439034049065
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4707993949 | 0.0001433830
	7.4588251313 | 7.8108090361 | 0.1238926692
	7.4588251313 | 7.4452427862 | 0.0001844801
	7.4588251313 | 8.0177722230 | 0.3124218513
	7.4588251313 | 6.2479115693 | 1.4663116546
	7.4588251313 | 5.4116795649 | 4.1908049701
	7.4588251313 | 6.3338418353 | 1.2655874162
	7.4588251313 | 8.2348772562 | 0.6022569006
	7.4588251313 | 7.2788913461 | 0.0323761670
	7.4588251313 | 7.3305047799 | 0.0164661126
	7.4588251313 | 7.4731330313 | 0.0002047160
	7.4588251313 | 6.1653708499 | 1.6730239782
	7.4588251313 | 7.5465643773 | 0.0076981753
	7.4588251313 | 7.5689962465 | 0.0121376746
	7.4588251313 | 7.5530437790 | 0.0088771536
	7.4588251313 | 7.8111475793 | 0.1241311074
	7.4588251313 | 8.3627095311 | 0.8170070082
	7.4588251313 | 7.7281033159 | 0.0725107407
	7.4588251313 | 8.3356200096 | 0.7687692587
	7.4588251313 | 8.0435040326 | 0.3418494176
	7.4588251313 | 7.5203878979 | 0.0037899742
	7.4588251313 | 7.7509100070 | 0.0853135746
	7.4588251313 | 7.4467881705 | 0.0001448884
	7.4588251313 | 8.0191160216 | 0.3139258818
	7.4588251313 | 7.5226059768 | 0.0040679963
	7.4588251313 | 7.9159758994 | 0.2089868248
	7.4588251313 | 7.5203878979 | 0.0037899742
	7.4588251313 | 7.1232465805 | 0.1126129637
	7.4588251313 | 5.6589288842 | 3.2396265003
	7.4588251313 | 6.5934295158 | 0.7489095712
	7.4588251313 | 7.6764961702 | 0.0473806812
	7.4588251313 | 7.8154942783 | 0.1272128804
	7.4588251313 | 7.9459040669 | 0.2372458895
	7.4588251313 | 7.2867280114 | 0.0296174187
	7.4588251313 | 7.3915441842 | 0.0045267258
	7.4588251313 | 7.8709942807 | 0.1698834077
	7.4588251313 | 7.8665043071 | 0.1662023104
	7.4588251313 | 8.0955579155 | 0.4054286385
	7.4588251313 | 7.8692588922 | 0.1684558721
	7.4588251313 | 7.8538198027 | 0.1560207905
