Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 49,49,49
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.76861690436782748037
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.3037957756 | 1.3340928125
	7.4588251313 | 5.4014612466 | 4.2327461540
	7.4588251313 | 7.3537017375 | 0.0110509279
	7.4588251313 | 7.4196533154 | 0.0015344312
	7.4588251313 | 7.7144014171 | 0.0653192379
	7.4588251313 | 8.1713198960 | 0.5076487898
	7.4588251313 | 7.8094538913 | 0.1229405274
	7.4588251313 | 8.0195430105 | 0.3144045400
	7.4588251313 | 6.6823259892 | 0.6029509177
	7.4588251313 | 6.2937979150 | 1.3572884147
	7.4588251313 | 6.1892229256 | 1.6118897607
	7.4588251313 | 8.0826341607 | 0.3891377052
	7.4588251313 | 7.9643189549 | 0.2555240057
	7.4588251313 | 6.8485929282 | 0.3723833417
	7.4588251313 | 7.8979900299 | 0.1928658081
	7.4588251313 | 7.4521269093 | 0.0000448662
	7.4588251313 | 7.5153785218 | 0.0031982860
	7.4588251313 | 7.9410807603 | 0.2325704917
	7.4588251313 | 7.6492026297 | 0.0362435919
	7.4588251313 | 7.3314858451 | 0.0162152938
	7.4588251313 | 7.4267289829 | 0.0010301627
	7.4588251313 | 6.0066077375 | 2.1089353588
	7.4588251313 | 7.7556490343 | 0.0881044294
	7.4588251313 | 5.7087687384 | 3.0626973783
	7.4588251313 | 7.9781569025 | 0.2697054886
	7.4588251313 | 7.2002337663 | 0.0668694940
	7.4588251313 | 7.4342095065 | 0.0006059290
	7.4588251313 | 7.9534102304 | 0.2446144202
	7.4588251313 | 7.7607480752 | 0.0911574640
	7.4588251313 | 7.8817053413 | 0.1788276720
	7.4588251313 | 8.1912345087 | 0.5364234962
	7.4588251313 | 7.3795044813 | 0.0062917655
	7.4588251313 | 7.2350141251 | 0.0500913665
	7.4588251313 | 7.8855292572 | 0.1820764111
	7.4588251313 | 7.9760594313 | 0.2675313211
	7.4588251313 | 7.5948810284 | 0.0185112071
	7.4588251313 | 7.9141285189 | 0.2073011748
	7.4588251313 | 5.7092695228 | 3.0609448271
	7.4588251313 | 6.6790008589 | 0.6081258958
	7.4588251313 | 7.6314866907 | 0.0298120141
