Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 283,283,283
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.92109081861733432817
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.2971576798 | 1.3494712679
	7.4588251313 | 8.0332350944 | 0.3299468058
	7.4588251313 | 6.1783107744 | 1.6397170182
	7.4588251313 | 7.6853416335 | 0.0513097258
	7.4588251313 | 8.6179089288 | 1.3434752497
	7.4588251313 | 8.0390689664 | 0.3366829081
	7.4588251313 | 6.1729020264 | 1.6535982318
	7.4588251313 | 7.1558168450 | 0.0918140216
	7.4588251313 | 8.0154583207 | 0.3098405076
	7.4588251313 | 7.4199962697 | 0.0015076805
	7.4588251313 | 7.4393799802 | 0.0003781139
	7.4588251313 | 7.5788084294 | 0.0143959918
	7.4588251313 | 6.2507994970 | 1.4593259331
	7.4588251313 | 6.4524216046 | 1.0128480584
	7.4588251313 | 7.8502616030 | 0.1532225114
	7.4588251313 | 7.7591497713 | 0.0901948894
	7.4588251313 | 7.2698284565 | 0.0357197431
	7.4588251313 | 7.7100129125 | 0.0630953014
	7.4588251313 | 7.9561470828 | 0.2473291234
	7.4588251313 | 7.7104910293 | 0.0633357242
	7.4588251313 | 8.1295987793 | 0.4499372869
	7.4588251313 | 7.0870237928 | 0.1382362353
	7.4588251313 | 5.4919320231 | 3.8686684990
	7.4588251313 | 6.1174662105 | 1.7992437543
	7.4588251313 | 7.5295823589 | 0.0050065853
	7.4588251313 | 7.7058020110 | 0.0609975791
	7.4588251313 | 6.2650664746 | 1.4250597304
	7.4588251313 | 7.9672757787 | 0.2585220609
	7.4588251313 | 7.7317526313 | 0.0744894203
	7.4588251313 | 6.4130326705 | 1.0936818711
	7.4588251313 | 7.7641665566 | 0.0932333860
	7.4588251313 | 6.0038692633 | 2.1168965779
	7.4588251313 | 7.9181078265 | 0.2109405941
	7.4588251313 | 7.3943534019 | 0.0041566039
	7.4588251313 | 8.2045642095 | 0.5561267728
	7.4588251313 | 8.4883938693 | 1.0600117863
	7.4588251313 | 7.8445572036 | 0.1487892316
	7.4588251313 | 7.6659917664 | 0.0429180147
	7.4588251313 | 8.0169509256 | 0.3115044023
	7.4588251313 | 7.9603285169 | 0.2515056458
