Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 108,108,108
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 32.79889549701551487715
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 47.8612896732 | 4.8799339071
	3.6193580194 | 5.9331246817 | 5.3535161676
	14.8101968258 | 20.2806687327 | 29.9260628840
	95.6802585245 | 91.1802975442 | 20.2496488242
	80.7599408181 | 74.6740721373 | 37.0377975992
	151.9124776000 | 150.5973444421 | 1.7295752230
	38.1071303166 | 33.9951932495 | 16.9080264437
	60.5283449415 | 59.9982833012 | 0.2809653426
	15.7713610460 | 18.5366526673 | 7.6468377506
	26.9295441315 | 22.7351381498 | 17.5930415392
	45.3353975536 | 46.5267429273 | 1.4193037992
	26.9394855072 | 23.8375010887 | 9.6223073328
	18.7386443260 | 17.5272498571 | 1.4674765592
	12.9336643570 | 14.8020924229 | 3.4910234372
	14.2649027747 | 21.0177854955 | 45.6014250408
	41.8627761972 | 36.3130058189 | 30.7999512521
	23.8797765501 | 21.3236340895 | 6.5338642790
	13.8573527199 | 15.0157247952 | 1.3418258648
	14.6417113659 | 17.3671730377 | 7.4281413247
	7.6741391471 | 9.0320500392 | 1.8439219910
	21.0954875292 | 19.9729874555 | 1.2600064156
	7.3071484354 | 31.5080416480 | 585.6832322900
	8.1531554515 | 14.0622433751 | 34.9173200888
	17.5377826988 | 19.5604229959 | 4.0910737716
	16.0668745556 | 14.9001388197 | 1.3612722774
	12.1911370473 | 17.7016641266 | 30.3659086918
	8.8726714451 | 7.5913843141 | 1.6416967122
	11.2864427278 | 15.1292166689 | 14.7669115623
	10.1091975389 | 10.8174985122 | 0.5016902687
	8.0182772777 | 11.3089319176 | 10.8284079591
	14.6978954500 | 15.3375243273 | 0.4091251007
	6.2137733467 | 10.6768512361 | 19.9190642466
	18.2282702253 | 16.9892777542 | 1.5351023436
	10.7750992010 | 13.4546050197 | 7.1797514320
	10.2547250236 | 12.4411845737 | 4.7806053640
	5.8496227769 | 7.9841042301 | 4.5560110742
	7.5810516990 | 7.5913843141 | 0.0001067629
	8.4908655969 | 11.6863750649 | 10.2112807599
	6.0780658615 | 14.9398450238 | 78.5311299210
	7.0879116947 | 10.5625630758 | 12.0732022197
