Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 17,17,17
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.71567413090295062261
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.1171720620 | 6.4265310655
	3.6193580194 | 6.9274077699 | 10.9431931517
	14.8101968258 | 14.2719643794 | 0.2896941664
	95.6802585245 | 94.9947567052 | 0.4699127442
	80.7599408181 | 80.2139991879 | 0.2980522636
	151.9124776000 | 146.6874725594 | 27.3006776748
	38.1071303166 | 34.2348872605 | 14.9942662850
	60.5283449415 | 54.4914665059 | 36.4439012462
	15.7713610460 | 15.8012338283 | 0.0008923831
	26.9295441315 | 25.6433581581 | 1.6542743580
	45.3353975536 | 43.4567403026 | 3.5293530671
	26.9394855072 | 23.5917700876 | 11.2071985312
	18.7386443260 | 24.3691268764 | 31.7023337501
	12.9336643570 | 15.3144321854 | 5.6680554526
	14.2649027747 | 13.6815530411 | 0.3402969117
	41.8627761972 | 43.2137962246 | 1.8252551143
	23.8797765501 | 22.7855615296 | 1.1973065111
	13.8573527199 | 12.5885529124 | 1.6098529513
	14.6417113659 | 14.8926975343 | 0.0629940567
	7.6741391471 | 18.6322834616 | 120.0809268174
	21.0954875292 | 18.2101531624 | 8.3251544085
	7.3071484354 | 7.6883643266 | 0.1453255557
	8.1531554515 | 19.1187842521 | 120.2450149940
	17.5377826988 | 15.4220352900 | 4.4763870979
	16.0668745556 | 16.1920102290 | 0.0156589368
	12.1911370473 | 13.8991538619 | 2.9173214389
	8.8726714451 | 11.6618517626 | 7.7795268437
	11.2864427278 | 9.2653733744 | 4.0847213313
	10.1091975389 | 10.9834144612 | 0.7642552273
	8.0182772777 | 9.7245679979 | 2.9114280219
	14.6978954500 | 12.9031266164 | 3.2211951660
	6.2137733467 | 11.5607577789 | 28.5902425179
	18.2282702253 | 19.3692085962 | 1.3017403662
	10.7750992010 | 11.2520445460 | 0.2274768621
	10.2547250236 | 9.3264283092 | 0.8617347901
	5.8496227769 | 7.5732458721 | 2.9708765743
	7.5810516990 | 8.4880648463 | 0.8226728494
	8.4908655969 | 11.6735925068 | 10.1297505831
	6.0780658615 | 17.2637864191 | 125.1203443941
	7.0879116947 | 10.2357286023 | 9.9087512838
