Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 316,316,316
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.94790836419766577592
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.1645435201 | 0.2378404721
	3.6193580194 | 5.0265455726 | 1.9801768100
	14.8101968258 | 12.8326135305 | 3.9108356899
	95.6802585245 | 92.3088299803 | 11.3665304286
	80.7599408181 | 79.7679889056 | 0.9839685966
	151.9124776000 | 153.6240893362 | 2.9296147356
	38.1071303166 | 38.0896575874 | 0.0003052963
	60.5283449415 | 58.9559232263 | 2.4725100505
	15.7713610460 | 16.6392367653 | 0.7532082641
	26.9295441315 | 29.1329878000 | 4.8551640006
	45.3353975536 | 42.6514558643 | 7.2035429918
	26.9394855072 | 25.9532386172 | 0.9726829282
	18.7386443260 | 18.7731935089 | 0.0011936460
	12.9336643570 | 19.5809641422 | 44.1865944335
	14.2649027747 | 13.2300587487 | 1.0709021581
	41.8627761972 | 42.0420547655 | 0.0321408050
	23.8797765501 | 21.0054798433 | 8.2615815589
	13.8573527199 | 21.5444199099 | 59.0910019843
	14.6417113659 | 11.8906907959 | 7.5681141761
	7.6741391471 | 9.7520051699 | 4.3175272089
	21.0954875292 | 21.9329958198 | 0.7014201367
	7.3071484354 | 19.6738583655 | 152.9355144944
	8.1531554515 | 11.0562825347 | 8.4281468613
	17.5377826988 | 19.0133074829 | 2.1771733887
	16.0668745556 | 18.2282436737 | 4.6715164647
	12.1911370473 | 10.8410484285 | 1.8227392784
	8.8726714451 | 13.5284063492 | 21.6758674967
	11.2864427278 | 17.7065053872 | 41.2172045509
	10.1091975389 | 8.6629488349 | 2.0916353136
	8.0182772777 | 11.0725516667 | 9.3285920432
	14.6978954500 | 15.3551136031 | 0.4319357008
	6.2137733467 | 18.3378012494 | 146.9920525853
	18.2282702253 | 21.3358743325 | 9.6572032870
	10.7750992010 | 17.0728108831 | 39.6611724298
	10.2547250236 | 9.3686800545 | 0.7850756873
	5.8496227769 | 9.9192022572 | 16.5614771467
	7.5810516990 | 8.6654041305 | 1.1758201958
	8.4908655969 | 13.9683669277 | 30.0030208289
	6.0780658615 | 10.0250951292 | 15.5790400405
	7.0879116947 | 9.3686800545 | 5.2019043109
