Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 299,299,299
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.56304371750495452176
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8986645342 | 0.1934587003
	7.4588251313 | 7.6030582731 | 0.0208031992
	7.4588251313 | 7.3083702914 | 0.0226366589
	7.4588251313 | 7.6646824835 | 0.0423772495
	7.4588251313 | 7.3173830649 | 0.0200058581
	7.4588251313 | 7.5593985829 | 0.0101150192
	7.4588251313 | 7.8220628481 | 0.1319416389
	7.4588251313 | 6.2071150549 | 1.5667781152
	7.4588251313 | 5.9786288411 | 2.1909810574
	7.4588251313 | 8.1633012555 | 0.4962866095
	7.4588251313 | 7.8109037702 | 0.1239593680
	7.4588251313 | 7.5127709120 | 0.0029101473
	7.4588251313 | 8.9686096432 | 2.2794492724
	7.4588251313 | 7.5157718761 | 0.0032429317
	7.4588251313 | 7.4037562122 | 0.0030325859
	7.4588251313 | 7.7574975400 | 0.0892052077
	7.4588251313 | 7.4514445503 | 0.0000544730
	7.4588251313 | 6.3741641853 | 1.1764893678
	7.4588251313 | 7.5268636812 | 0.0046292443
	7.4588251313 | 5.6005700024 | 3.4531121241
	7.4588251313 | 7.2661352823 | 0.0371293779
	7.4588251313 | 8.2477888670 | 0.6224637763
	7.4588251313 | 7.9540858477 | 0.2452831773
	7.4588251313 | 7.4199021399 | 0.0015149993
	7.4588251313 | 7.4740513145 | 0.0002318367
	7.4588251313 | 5.7525766740 | 2.9112837980
	7.4588251313 | 6.1630265925 | 1.6790938531
	7.4588251313 | 8.2114882196 | 0.5665017245
	7.4588251313 | 7.8944574454 | 0.1897755131
	7.4588251313 | 7.2272962818 | 0.0536056081
	7.4588251313 | 7.4552734257 | 0.0000126146
	7.4588251313 | 7.6146341488 | 0.0242764500
	7.4588251313 | 7.7520579472 | 0.0859854843
	7.4588251313 | 7.9353765535 | 0.2271012580
	7.4588251313 | 7.5035269700 | 0.0019982544
	7.4588251313 | 7.6757858774 | 0.0470719654
	7.4588251313 | 6.1934883330 | 1.6010772131
	7.4588251313 | 7.1549863854 | 0.0923179835
	7.4588251313 | 8.1440360762 | 0.4695140391
	7.4588251313 | 7.8244208276 | 0.1336602132
