Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 222,222,222
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.88267781426532554434
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6963737927 | 0.0564293666
	7.4588251313 | 8.1019917612 | 0.4136633139
	7.4588251313 | 6.6175409775 | 0.7077590274
	7.4588251313 | 7.8615069613 | 0.1621526562
	7.4588251313 | 7.5362555980 | 0.0059954772
	7.4588251313 | 8.1333751688 | 0.4550177531
	7.4588251313 | 7.0487824063 | 0.1681350363
	7.4588251313 | 8.5763134589 | 1.2487801624
	7.4588251313 | 6.2986976656 | 1.3458957366
	7.4588251313 | 6.9204122502 | 0.2898884305
	7.4588251313 | 8.3946916351 | 0.8758461129
	7.4588251313 | 6.6600427793 | 0.6380532458
	7.4588251313 | 6.5052082064 | 0.9093852394
	7.4588251313 | 5.6566732921 | 3.2477512515
	7.4588251313 | 8.3660019898 | 0.8229698527
	7.4588251313 | 7.7571440453 | 0.0889941745
	7.4588251313 | 7.2473121436 | 0.0447377439
	7.4588251313 | 7.6252640645 | 0.0277019185
	7.4588251313 | 7.8958822003 | 0.1910188816
	7.4588251313 | 7.9498308151 | 0.2410865816
	7.4588251313 | 8.5451170666 | 1.1800301687
	7.4588251313 | 7.8555198313 | 0.1573666850
	7.4588251313 | 6.2337119919 | 1.5009022043
	7.4588251313 | 8.3808992498 | 0.8502206800
	7.4588251313 | 6.7318011544 | 0.5285638629
	7.4588251313 | 7.8844703773 | 0.1811738755
	7.4588251313 | 7.4811131836 | 0.0004967573
	7.4588251313 | 7.8595556499 | 0.1605849485
	7.4588251313 | 8.1886504199 | 0.5326449519
	7.4588251313 | 8.2555653026 | 0.6347949005
	7.4588251313 | 7.9210069611 | 0.2136120438
	7.4588251313 | 8.3836739095 | 0.8553452625
	7.4588251313 | 6.1579230337 | 1.6923462675
	7.4588251313 | 7.8598261763 | 0.1608018381
	7.4588251313 | 6.3657653229 | 1.1947797447
	7.4588251313 | 7.9348000102 | 0.2265520854
	7.4588251313 | 6.4006645442 | 1.1197038280
	7.4588251313 | 6.6400278327 | 0.6704290162
	7.4588251313 | 7.6556650060 | 0.0387459363
	7.4588251313 | 7.4452009569 | 0.0001856181
