Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 119,119,119
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.94303615801854778766
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.0773242500 | 0.1455429224
	7.4588251313 | 7.7440694300 | 0.0813643100
	7.4588251313 | 8.5216857522 | 1.1296726995
	7.4588251313 | 7.0676362464 | 0.1530287437
	7.4588251313 | 7.7405987552 | 0.0793963751
	7.4588251313 | 7.9442672253 | 0.2356540266
	7.4588251313 | 7.8157126322 | 0.1273686883
	7.4588251313 | 5.9308072782 | 2.3348385593
	7.4588251313 | 5.7857216814 | 2.7992751539
	7.4588251313 | 7.0441170379 | 0.1719828027
	7.4588251313 | 6.0525747188 | 1.9775402226
	7.4588251313 | 8.2090924585 | 0.5629010623
	7.4588251313 | 6.3589210984 | 1.2097888814
	7.4588251313 | 7.8809238862 | 0.1781673589
	7.4588251313 | 5.9503061491 | 2.2756295197
	7.4588251313 | 7.8359352333 | 0.1422120290
	7.4588251313 | 6.2653113864 | 1.4244750593
	7.4588251313 | 8.1915601712 | 0.5369006387
	7.4588251313 | 7.4783291995 | 0.0003804087
	7.4588251313 | 7.7872008232 | 0.1078305951
	7.4588251313 | 7.4988282960 | 0.0016002532
	7.4588251313 | 8.2221043344 | 0.5825951420
	7.4588251313 | 8.5887234798 | 1.2766702779
	7.4588251313 | 8.5082375618 | 1.1012664492
	7.4588251313 | 8.0939383377 | 0.4033687850
	7.4588251313 | 8.0529356425 | 0.3529672995
	7.4588251313 | 7.8173818426 | 0.1285629152
	7.4588251313 | 7.7266973891 | 0.0717555465
	7.4588251313 | 8.1695975894 | 0.5051974873
	7.4588251313 | 6.3081851633 | 1.3239723360
	7.4588251313 | 7.6564577470 | 0.0390586508
	7.4588251313 | 8.4898205930 | 1.0629516422
	7.4588251313 | 7.7792902698 | 0.1026979050
	7.4588251313 | 7.6031895570 | 0.0208410874
	7.4588251313 | 8.1853883250 | 0.5278940745
	7.4588251313 | 7.3595959687 | 0.0098464267
	7.4588251313 | 7.6542869408 | 0.0382053190
	7.4588251313 | 8.5348274873 | 1.1577810702
	7.4588251313 | 7.4695700125 | 0.0001154525
	7.4588251313 | 7.2301150917 | 0.0523082822
