Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 494,494,494
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.47037284026980508145
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8022761621 | 0.1179586106
	7.4588251313 | 7.7173736747 | 0.0668473493
	7.4588251313 | 6.2265626102 | 1.5184709208
	7.4588251313 | 7.2804714074 | 0.0318100508
	7.4588251313 | 6.0830308867 | 1.8928098034
	7.4588251313 | 7.6779171080 | 0.0480012943
	7.4588251313 | 6.3180192784 | 1.3014379941
	7.4588251313 | 7.9193202052 | 0.2120557131
	7.4588251313 | 7.4368571177 | 0.0004825936
	7.4588251313 | 8.0299449362 | 0.3261778315
	7.4588251313 | 7.7810549463 | 0.1038320537
	7.4588251313 | 7.6351014748 | 0.0310733493
	7.4588251313 | 8.1732933772 | 0.5104648744
	7.4588251313 | 7.6775373162 | 0.0478350198
	7.4588251313 | 7.7543504914 | 0.0873352384
	7.4588251313 | 7.6583971316 | 0.0398289833
	7.4588251313 | 7.2532249366 | 0.0422714401
	7.4588251313 | 7.7346684438 | 0.0760895331
	7.4588251313 | 6.6853473971 | 0.5982678053
	7.4588251313 | 6.4519728592 | 1.0137514978
	7.4588251313 | 6.4150182965 | 1.0895327084
	7.4588251313 | 7.5515294502 | 0.0085940907
	7.4588251313 | 6.6440931836 | 0.6637881465
	7.4588251313 | 7.5600345550 | 0.0102433475
	7.4588251313 | 6.2189353812 | 1.5373265923
	7.4588251313 | 7.3545567800 | 0.0108718891
	7.4588251313 | 7.7937236042 | 0.1121569871
	7.4588251313 | 7.8077304110 | 0.1217348942
	7.4588251313 | 6.7785927081 | 0.4627161495
	7.4588251313 | 7.4493838004 | 0.0000891387
	7.4588251313 | 7.6037171100 | 0.0209936855
	7.4588251313 | 7.7867522117 | 0.1075361701
	7.4588251313 | 7.7499982716 | 0.0847817977
	7.4588251313 | 7.7878135636 | 0.1082333886
	7.4588251313 | 5.9133731455 | 2.3884218404
	7.4588251313 | 6.1017339473 | 1.8416964817
	7.4588251313 | 6.4687279979 | 0.9802923336
	7.4588251313 | 6.1379990419 | 1.7445815585
	7.4588251313 | 6.7551915261 | 0.4951002504
	7.4588251313 | 7.8176285927 | 0.1287399239
