Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 395,395,395
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.50147073284221121980
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6163207246 | 0.0248048619
	7.4588251313 | 8.1524216480 | 0.4810761280
	7.4588251313 | 6.0909094778 | 1.8711932349
	7.4588251313 | 6.2868658749 | 1.3734884987
	7.4588251313 | 7.8546122299 | 0.1566474274
	7.4588251313 | 7.6289346878 | 0.0289372612
	7.4588251313 | 7.4161719028 | 0.0018192979
	7.4588251313 | 8.2401046901 | 0.6103977490
	7.4588251313 | 7.5370196485 | 0.0061143825
	7.4588251313 | 7.8137200314 | 0.1259503901
	7.4588251313 | 7.5146251879 | 0.0031136463
	7.4588251313 | 7.4133859494 | 0.0020647193
	7.4588251313 | 7.9103014608 | 0.2038308761
	7.4588251313 | 7.2558618048 | 0.0411941119
	7.4588251313 | 8.0712214837 | 0.3750292924
	7.4588251313 | 8.0204341717 | 0.3154047143
	7.4588251313 | 7.8974810886 | 0.1924190489
	7.4588251313 | 7.6084610408 | 0.0223909054
	7.4588251313 | 7.4729425583 | 0.0001993017
	7.4588251313 | 6.1978105745 | 1.5901577125
	7.4588251313 | 5.8309902396 | 2.6498464346
	7.4588251313 | 7.8395163177 | 0.1449257794
	7.4588251313 | 5.8512547194 | 2.5842826291
	7.4588251313 | 7.3366557244 | 0.0149253640
	7.4588251313 | 7.3064091853 | 0.0232306206
	7.4588251313 | 6.9514267299 | 0.2574531378
	7.4588251313 | 7.7715035904 | 0.0977678188
	7.4588251313 | 8.4341935881 | 0.9513436265
	7.4588251313 | 7.6463283503 | 0.0351574571
	7.4588251313 | 7.3692333183 | 0.0080266929
	7.4588251313 | 7.7383429065 | 0.0781301867
	7.4588251313 | 8.4540679776 | 0.9905083230
	7.4588251313 | 5.8194510205 | 2.6875474751
	7.4588251313 | 6.2740787164 | 1.4036240675
	7.4588251313 | 8.2019367260 | 0.5522148423
	7.4588251313 | 7.7298382465 | 0.0734481086
	7.4588251313 | 7.3225186786 | 0.0185794490
	7.4588251313 | 7.2437733011 | 0.0462472897
	7.4588251313 | 7.8269571076 | 0.1355211520
	7.4588251313 | 7.7490401260 | 0.0842247431
