Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 81,81,81
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.83569528494555100906
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.8052007712 | 14.7996525779
	3.6193580194 | 4.7707383489 | 1.3256766631
	14.8101968258 | 16.6583768304 | 3.4157693292
	95.6802585245 | 91.0459374181 | 21.4769321167
	80.7599408181 | 83.1397099567 | 5.6633011533
	151.9124776000 | 149.8124115417 | 4.4102774493
	38.1071303166 | 37.4914358109 | 0.3790797243
	60.5283449415 | 58.4560741567 | 4.2943062056
	15.7713610460 | 19.4138295329 | 13.2675766780
	26.9295441315 | 27.2352556592 | 0.0934595382
	45.3353975536 | 42.6426316069 | 7.2509884442
	26.9394855072 | 27.3245808364 | 0.1482984125
	18.7386443260 | 22.6320852562 | 15.1588822773
	12.9336643570 | 13.2408125240 | 0.0943399965
	14.2649027747 | 16.6877672164 | 5.8702721028
	41.8627761972 | 41.4339988711 | 0.1838499954
	23.8797765501 | 20.5911105897 | 10.8153237995
	13.8573527199 | 11.7242565395 | 4.5500993148
	14.6417113659 | 17.1468152035 | 6.2755452374
	7.6741391471 | 14.7244638765 | 49.7070787896
	21.0954875292 | 20.4995265246 | 0.3551695191
	7.3071484354 | 7.1886170381 | 0.0140496921
	8.1531554515 | 18.9287849530 | 116.1141911550
	17.5377826988 | 16.2494913009 | 1.6596947258
	16.0668745556 | 15.9069010234 | 0.0255915310
	12.1911370473 | 15.9737408454 | 14.3080914936
	8.8726714451 | 18.7452283361 | 97.4673795659
	11.2864427278 | 10.1041049017 | 1.3979227351
	10.1091975389 | 12.5338415577 | 5.8788986178
	8.0182772777 | 10.3806658564 | 5.5808797966
	14.6978954500 | 13.2326598647 | 2.1469153204
	6.2137733467 | 13.0471968095 | 46.6956762213
	18.2282702253 | 17.9818872149 | 0.0607045878
	10.7750992010 | 12.3385096177 | 2.4442521310
	10.2547250236 | 12.3570836269 | 4.4199116966
	5.8496227769 | 6.9663113461 | 1.2469933606
	7.5810516990 | 6.8364602331 | 0.5544164511
	8.4908655969 | 6.7444114821 | 3.0501019751
	6.0780658615 | 8.1237425174 | 4.1847929806
	7.0879116947 | 6.9818682350 | 0.0112452153
