Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 162,162,162
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.63323370696497605081
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.3647135306 | 1.6577049145
	3.6193580194 | 5.4641755941 | 3.4033518838
	14.8101968258 | 21.6695207634 | 47.0503248804
	95.6802585245 | 96.5478308877 | 0.7526818054
	80.7599408181 | 75.2400674702 | 30.4690017762
	151.9124776000 | 149.6058253146 | 5.3206447656
	38.1071303166 | 39.2396622302 | 1.2826285355
	60.5283449415 | 57.3409371190 | 10.1595686272
	15.7713610460 | 18.2455422833 | 6.1215727949
	26.9295441315 | 26.9527189158 | 0.0005370706
	45.3353975536 | 40.9993770149 | 18.8010741120
	26.9394855072 | 24.5487837501 | 5.7154548915
	18.7386443260 | 17.5231387287 | 1.4774538571
	12.9336643570 | 12.3855940381 | 0.3003810745
	14.2649027747 | 15.8621941444 | 2.5513397199
	41.8627761972 | 39.8607252686 | 4.0082079208
	23.8797765501 | 24.9624103398 | 1.1720959227
	13.8573527199 | 13.8598410818 | 0.0000061919
	14.6417113659 | 19.1837486932 | 20.6301030828
	7.6741391471 | 13.7279038700 | 36.6480673205
	21.0954875292 | 21.0350033833 | 0.0036583319
	7.3071484354 | 10.6042759904 | 10.8710501141
	8.1531554515 | 9.0337245020 | 0.7754018528
	17.5377826988 | 15.6189064986 | 3.6820858718
	16.0668745556 | 19.5754675181 | 12.3102245770
	12.1911370473 | 14.2830260314 | 4.3759995220
	8.8726714451 | 7.5917718122 | 1.6407038696
	11.2864427278 | 10.5647052294 | 0.5209050166
	10.1091975389 | 11.7675297158 | 2.7500656089
	8.0182772777 | 8.4419551433 | 0.1795029338
	14.6978954500 | 16.5141229647 | 3.2986823853
	6.2137733467 | 18.1205156516 | 141.7705123157
	18.2282702253 | 17.5380748883 | 0.4763696032
	10.7750992010 | 9.4445582991 | 1.7703390917
	10.2547250236 | 14.2851947937 | 16.2446865672
	5.8496227769 | 9.9233383577 | 16.5951586336
	7.5810516990 | 12.0292391421 | 19.7863715289
	8.4908655969 | 10.0037643248 | 2.2888625609
	6.0780658615 | 9.9597262922 | 15.0672876997
	7.0879116947 | 11.0962444389 | 16.0667313879
