Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 298,298,298
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.92046485050159976282
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.2113431622 | 1.5562112632
	7.4588251313 | 6.6194090097 | 0.7046194252
	7.4588251313 | 7.2555249982 | 0.0413309441
	7.4588251313 | 7.7923213136 | 0.1112197036
	7.4588251313 | 7.9105777742 | 0.2040804504
	7.4588251313 | 7.8869031547 | 0.1832507941
	7.4588251313 | 7.4595315320 | 0.0000004990
	7.4588251313 | 7.5598048972 | 0.0101969131
	7.4588251313 | 6.2101107894 | 1.5592875076
	7.4588251313 | 8.0858599678 | 0.3931726862
	7.4588251313 | 7.9257041439 | 0.2179760124
	7.4588251313 | 8.8428348920 | 1.9154830176
	7.4588251313 | 8.7140085673 | 1.5754854580
	7.4588251313 | 7.5609069951 | 0.0104207069
	7.4588251313 | 7.6587966840 | 0.0399886219
	7.4588251313 | 7.6020038013 | 0.0205001315
	7.4588251313 | 5.8652869826 | 2.5393638312
	7.4588251313 | 7.2985521324 | 0.0256874342
	7.4588251313 | 7.7552556447 | 0.0878710493
	7.4588251313 | 7.2922186806 | 0.0277577094
	7.4588251313 | 5.9181110541 | 2.3737998675
	7.4588251313 | 7.8650055436 | 0.1649825273
	7.4588251313 | 7.4041651175 | 0.0029877171
	7.4588251313 | 7.8920822538 | 0.1877117342
	7.4588251313 | 5.8905144198 | 2.4595984877
	7.4588251313 | 7.6802564712 | 0.0490318383
	7.4588251313 | 6.7724592652 | 0.4710981022
	7.4588251313 | 7.5034737701 | 0.0019935009
	7.4588251313 | 8.3302317055 | 0.7593494176
	7.4588251313 | 7.4353603191 | 0.0005505974
	7.4588251313 | 6.6731795201 | 0.6172390263
	7.4588251313 | 7.9697153782 | 0.2610088444
	7.4588251313 | 7.7796756918 | 0.1029450822
	7.4588251313 | 6.2269724719 | 1.5174609744
	7.4588251313 | 7.6443695242 | 0.0344267218
	7.4588251313 | 8.0620535877 | 0.3638845707
	7.4588251313 | 5.6091291452 | 3.4213752408
	7.4588251313 | 7.5649150453 | 0.0112550699
	7.4588251313 | 7.7723831557 | 0.0983186347
	7.4588251313 | 7.7555610922 | 0.0880522305
