Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 384,384,384
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.40262026735499034658
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.1714526465 | 0.2311491995
	3.6193580194 | 17.7095957549 | 198.5347994441
	14.8101968258 | 9.3773560514 | 29.5157588800
	95.6802585245 | 88.6573095484 | 49.3218123205
	80.7599408181 | 81.8396572148 | 1.1657874974
	151.9124776000 | 150.6585762749 | 1.5722685331
	38.1071303166 | 35.8168938294 | 5.2451831673
	60.5283449415 | 57.4251996235 | 9.6295108648
	15.7713610460 | 15.4725289041 | 0.0893006490
	26.9295441315 | 22.3096766509 | 21.3431755383
	45.3353975536 | 43.8883509196 | 2.0939439612
	26.9394855072 | 25.7477850244 | 1.4201500408
	18.7386443260 | 22.2667689384 | 12.4476632806
	12.9336643570 | 12.0417830977 | 0.7954521808
	14.2649027747 | 17.9451259726 | 13.5440427862
	41.8627761972 | 38.9649650301 | 8.3973095605
	23.8797765501 | 24.8947223057 | 1.0301148868
	13.8573527199 | 12.9205818820 | 0.8775396027
	14.6417113659 | 15.3276373482 | 0.4704944533
	7.6741391471 | 12.5229488794 | 23.5109558197
	21.0954875292 | 20.6017303506 | 0.2437961514
	7.3071484354 | 11.4186863941 | 16.9047443858
	8.1531554515 | 9.6777271505 | 2.3243188656
	17.5377826988 | 17.5506250753 | 0.0001649266
	16.0668745556 | 14.9321187266 | 1.2876707914
	12.1911370473 | 18.2251700125 | 36.4095538254
	8.8726714451 | 13.0812789427 | 17.7123770687
	11.2864427278 | 10.3930642433 | 0.7981251165
	10.1091975389 | 9.6272029507 | 0.2323187830
	8.0182772777 | 10.8943183005 | 8.2716119649
	14.6978954500 | 14.4315622078 | 0.0709333959
	6.2137733467 | 8.3111231248 | 4.3988760917
	18.2282702253 | 24.6025236194 | 40.6311063319
	10.7750992010 | 14.1154830448 | 11.1581642234
	10.2547250236 | 12.4393966485 | 4.7727901085
	5.8496227769 | 10.8523643780 | 25.0274235276
	7.5810516990 | 13.4757776562 | 34.7477941113
	8.4908655969 | 10.7858579673 | 5.2669899802
	6.0780658615 | 7.9266283655 | 3.4171833315
	7.0879116947 | 6.3292811755 | 0.5755202647
