Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 227,227,227
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.15111383155202062767
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.1834672325 | 19.9698623833
	3.6193580194 | 6.9557955294 | 11.1318152584
	14.8101968258 | 19.4522514612 | 21.5486712380
	95.6802585245 | 97.3711789393 | 2.8592118491
	80.7599408181 | 80.2870384716 | 0.2236366293
	151.9124776000 | 150.7719753470 | 1.3007453891
	38.1071303166 | 43.0028318771 | 23.9678937700
	60.5283449415 | 59.4324464329 | 1.2009935413
	15.7713610460 | 13.4261738903 | 5.4999027953
	26.9295441315 | 25.0875230212 | 3.3930417705
	45.3353975536 | 46.6541476485 | 1.7391018127
	26.9394855072 | 27.3260911007 | 0.1494638849
	18.7386443260 | 19.7545085037 | 1.0319800276
	12.9336643570 | 11.7664794897 | 1.3623205144
	14.2649027747 | 15.0264596086 | 0.5799688112
	41.8627761972 | 39.9838260648 | 3.5304536000
	23.8797765501 | 25.6181083908 | 3.0217975884
	13.8573527199 | 14.0631073304 | 0.0423349598
	14.6417113659 | 30.5323481999 | 252.5123389897
	7.6741391471 | 11.1374344326 | 11.9944142345
	21.0954875292 | 23.8847898832 | 7.7802076217
	7.3071484354 | 7.8099925179 | 0.2528521714
	8.1531554515 | 11.8001179186 | 13.3003352369
	17.5377826988 | 16.9029061872 | 0.4030681850
	16.0668745556 | 18.5333387891 | 6.0834458156
	12.1911370473 | 12.0299106025 | 0.0259939665
	8.8726714451 | 8.5803148838 | 0.0854723589
	11.2864427278 | 14.3547807102 | 9.4146979741
	10.1091975389 | 11.6824454975 | 2.4751091392
	8.0182772777 | 13.8789744477 | 34.3477713182
	14.6978954500 | 19.2333109818 | 20.5699940466
	6.2137733467 | 7.3014357654 | 1.1830095370
	18.2282702253 | 17.1970854007 | 1.0633421425
	10.7750992010 | 10.6520800327 | 0.0151337158
	10.2547250236 | 12.7497580308 | 6.2251897067
	5.8496227769 | 9.5949911997 | 14.0277846226
	7.5810516990 | 7.2410851898 | 0.1155772274
	8.4908655969 | 9.1287841349 | 0.4069400611
	6.0780658615 | 6.3792541641 | 0.0907143936
	7.0879116947 | 9.4848379952 | 5.7452556901
