Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 244,244,244
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.62959780964380485102
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 47.5977089428 | 3.7848788650
	3.6193580194 | 6.4193897945 | 7.8401779417
	14.8101968258 | 13.9832160830 | 0.6838971490
	95.6802585245 | 93.2246020483 | 6.0302487291
	80.7599408181 | 79.2359751775 | 2.3224712738
	151.9124776000 | 151.0530950232 | 0.7385384133
	38.1071303166 | 39.5108484954 | 1.9704247255
	60.5283449415 | 57.3285892746 | 10.2384363282
	15.7713610460 | 15.4888803770 | 0.0797953284
	26.9295441315 | 28.2080363686 | 1.6345424004
	45.3353975536 | 43.0514783203 | 5.2162870643
	26.9394855072 | 27.4795812080 | 0.2917033660
	18.7386443260 | 18.0141115906 | 0.5249476847
	12.9336643570 | 12.9977935730 | 0.0041125563
	14.2649027747 | 16.6705705602 | 5.7872374944
	41.8627761972 | 39.3787367884 | 6.1704517846
	23.8797765501 | 21.7069944148 | 4.7209822076
	13.8573527199 | 15.8133520698 | 3.8259334567
	14.6417113659 | 17.4804179486 | 8.0582550626
	7.6741391471 | 7.4231253765 | 0.0630079130
	21.0954875292 | 21.8911884765 | 0.6331399975
	7.3071484354 | 17.4197134618 | 102.2639714127
	8.1531554515 | 18.1778870968 | 100.4952445620
	17.5377826988 | 19.9009486028 | 5.5845530901
	16.0668745556 | 14.3529416777 | 2.9375659097
	12.1911370473 | 10.3139042700 | 3.5240029000
	8.8726714451 | 7.3056649941 | 2.4555092175
	11.2864427278 | 15.3711853392 | 16.6851222009
	10.1091975389 | 16.6171853492 | 42.3539053389
	8.0182772777 | 13.8493176308 | 34.0010315996
	14.6978954500 | 13.1543446172 | 2.3825491733
	6.2137733467 | 5.2737218750 | 0.8836967695
	18.2282702253 | 19.2435689372 | 1.0308314742
	10.7750992010 | 13.4260314302 | 7.0274416835
	10.2547250236 | 9.8185085573 | 0.1902848055
	5.8496227769 | 16.4683040826 | 112.7563926714
	7.5810516990 | 7.8607633020 | 0.0782385809
	8.4908655969 | 9.9448536795 | 2.1140813443
	6.0780658615 | 7.5623493545 | 2.2030974876
	7.0879116947 | 8.6727482991 | 2.5117070626
