Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 413,413,413
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.71266400712929645067
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8402593609 | 0.1454920715
	7.4588251313 | 7.6203271842 | 0.0260829131
	7.4588251313 | 7.7028926568 | 0.0595689570
	7.4588251313 | 7.5220845046 | 0.0040017483
	7.4588251313 | 7.8150584503 | 0.1269021776
	7.4588251313 | 6.5545017297 | 0.8178008146
	7.4588251313 | 7.2968305430 | 0.0262422466
	7.4588251313 | 8.1250064099 | 0.4437974960
	7.4588251313 | 7.6336070202 | 0.0305487087
	7.4588251313 | 7.9485207174 | 0.2398017671
	7.4588251313 | 7.7518959906 | 0.0858905286
	7.4588251313 | 7.7733853275 | 0.0989481170
	7.4588251313 | 7.5112164289 | 0.0027448481
	7.4588251313 | 6.3192704577 | 1.2985848541
	7.4588251313 | 7.3071650729 | 0.0230007733
	7.4588251313 | 7.5589674411 | 0.0100284822
	7.4588251313 | 7.9561154669 | 0.2472976778
	7.4588251313 | 5.8657035688 | 2.5380363129
	7.4588251313 | 7.4240861745 | 0.0012067951
	7.4588251313 | 6.2318543529 | 1.5054572909
	7.4588251313 | 7.7280885946 | 0.0725028127
	7.4588251313 | 8.0626849593 | 0.3646466919
	7.4588251313 | 7.7330331858 | 0.0751900572
	7.4588251313 | 7.9065981815 | 0.2005007045
	7.4588251313 | 7.6218519406 | 0.0265777406
	7.4588251313 | 7.5761224159 | 0.0137586530
	7.4588251313 | 7.8331534883 | 0.1401217189
	7.4588251313 | 7.7555961534 | 0.0880730396
	7.4588251313 | 7.6379000981 | 0.0320678437
	7.4588251313 | 7.8510258905 | 0.1538214355
	7.4588251313 | 7.7375927090 | 0.0777113624
	7.4588251313 | 7.5965482780 | 0.0189676651
	7.4588251313 | 7.5881542863 | 0.0167260303
	7.4588251313 | 5.8177868096 | 2.6930067732
	7.4588251313 | 7.4500755503 | 0.0000765552
	7.4588251313 | 7.1543544357 | 0.0927024044
	7.4588251313 | 8.1303844654 | 0.4509919392
	7.4588251313 | 7.4923002667 | 0.0011205847
	7.4588251313 | 8.0112898667 | 0.3052172839
	7.4588251313 | 6.3503765970 | 1.2286581531
