Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 410,410,410
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.81733060557351056019
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.0831952053 | 0.3898379893
	7.4588251313 | 8.4025648534 | 0.8906446631
	7.4588251313 | 8.1953493726 | 0.5424679580
	7.4588251313 | 7.8383055873 | 0.1440054165
	7.4588251313 | 7.6296080035 | 0.0291667894
	7.4588251313 | 8.0794540950 | 0.3851803106
	7.4588251313 | 7.4762524194 | 0.0003037104
	7.4588251313 | 6.0300379001 | 2.0414329519
	7.4588251313 | 6.0956487857 | 1.8582497492
	7.4588251313 | 7.7767550444 | 0.1010794296
	7.4588251313 | 7.9715171081 | 0.2628530631
	7.4588251313 | 7.6590233686 | 0.0400793342
	7.4588251313 | 7.4463859989 | 0.0001547320
	7.4588251313 | 7.7486674511 | 0.0840085704
	7.4588251313 | 8.2797034390 | 0.6738411961
	7.4588251313 | 8.5312123860 | 1.1500144241
	7.4588251313 | 7.5742616824 | 0.0133255973
	7.4588251313 | 8.0258250494 | 0.3214889071
	7.4588251313 | 7.3413844611 | 0.0137923110
	7.4588251313 | 7.6240764615 | 0.0273080021
	7.4588251313 | 8.5077362337 | 1.1002145007
	7.4588251313 | 5.6642958117 | 3.2203354789
	7.4588251313 | 7.2223786171 | 0.0559069541
	7.4588251313 | 8.1444254293 | 0.4700477687
	7.4588251313 | 7.3093654648 | 0.0223381919
	7.4588251313 | 6.3939396074 | 1.1339811790
	7.4588251313 | 6.2159629030 | 1.5447065185
	7.4588251313 | 7.9626746013 | 0.2538642884
	7.4588251313 | 7.7479916723 | 0.0836172885
	7.4588251313 | 7.3570522533 | 0.0103577187
	7.4588251313 | 7.6961171940 | 0.0563075230
	7.4588251313 | 8.4977163194 | 1.0792949007
	7.4588251313 | 6.3387802789 | 1.2545004713
	7.4588251313 | 8.0820081838 | 0.3883571169
	7.4588251313 | 8.2163196151 | 0.5737978931
	7.4588251313 | 7.4740282248 | 0.0002311341
	7.4588251313 | 8.8104336681 | 1.8268456368
	7.4588251313 | 7.7025679031 | 0.0594105388
	7.4588251313 | 8.3155199419 | 0.7339259985
	7.4588251313 | 8.0666063069 | 0.3693979574
