Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 192,192,192
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.90641098019230659233
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1836254572 | 0.5253355124
	7.4588251313 | 8.5025800278 | 1.0894242840
	7.4588251313 | 7.7285968316 | 0.0727767703
	7.4588251313 | 7.6815280035 | 0.0495965693
	7.4588251313 | 7.5445107329 | 0.0073420223
	7.4588251313 | 6.3276319397 | 1.2795980366
	7.4588251313 | 6.0753762027 | 1.9139309381
	7.4588251313 | 5.7997599624 | 2.7524972347
	7.4588251313 | 7.4070127009 | 0.0026845279
	7.4588251313 | 7.6573007352 | 0.0393925654
	7.4588251313 | 7.2445766830 | 0.0459023976
	7.4588251313 | 7.5380802472 | 0.0062813734
	7.4588251313 | 7.4481090288 | 0.0001148349
	7.4588251313 | 8.4723981265 | 1.0273302166
	7.4588251313 | 7.8862208161 | 0.1826670714
	7.4588251313 | 7.7581206341 | 0.0895777980
	7.4588251313 | 7.4203032541 | 0.0014839350
	7.4588251313 | 7.4229519240 | 0.0012868870
	7.4588251313 | 7.5424211631 | 0.0069882965
	7.4588251313 | 6.0515166105 | 1.9805172726
	7.4588251313 | 8.1640184030 | 0.4972975505
	7.4588251313 | 8.2694920040 | 0.6571807786
	7.4588251313 | 7.3920738731 | 0.0044557305
	7.4588251313 | 7.1665375727 | 0.0854320169
	7.4588251313 | 8.1329215587 | 0.4544059935
	7.4588251313 | 7.2688309325 | 0.0360977956
	7.4588251313 | 7.8102593125 | 0.1235059837
	7.4588251313 | 7.6125126010 | 0.0236198383
	7.4588251313 | 7.8302524175 | 0.1379582289
	7.4588251313 | 7.6681916320 | 0.0438343316
	7.4588251313 | 7.6431916368 | 0.0339910084
	7.4588251313 | 7.1921152582 | 0.0711341564
	7.4588251313 | 7.7734216173 | 0.0989709490
	7.4588251313 | 7.3071190985 | 0.0230147204
	7.4588251313 | 8.1954878731 | 0.5426719952
	7.4588251313 | 7.6342968417 | 0.0307903212
	7.4588251313 | 7.2253225938 | 0.0545234350
	7.4588251313 | 7.8167607262 | 0.1281178901
	7.4588251313 | 8.0542231252 | 0.3544987712
	7.4588251313 | 6.5734908966 | 0.7838167072
