Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 155,155,155
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.69823950293597736305
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4335330654 | 0.0006396886
	7.4588251313 | 7.5048045948 | 0.0021141111
	7.4588251313 | 7.6466095909 | 0.0352630033
	7.4588251313 | 8.0825684232 | 0.3890556942
	7.4588251313 | 7.6975329630 | 0.0569814289
	7.4588251313 | 7.8498318112 | 0.1528862238
	7.4588251313 | 6.5318809648 | 0.8592254877
	7.4588251313 | 6.0678398283 | 1.9348401130
	7.4588251313 | 6.5261590249 | 0.8698660661
	7.4588251313 | 7.2371520033 | 0.0491389757
	7.4588251313 | 7.4298375177 | 0.0008402817
	7.4588251313 | 8.3311218671 | 0.7609015952
	7.4588251313 | 8.0014476641 | 0.2944392131
	7.4588251313 | 8.2192865727 | 0.5783016039
	7.4588251313 | 8.0815140924 | 0.3877415423
	7.4588251313 | 6.4046167796 | 1.1113552488
	7.4588251313 | 8.0295421923 | 0.3257179637
	7.4588251313 | 7.1939678974 | 0.0701493543
	7.4588251313 | 6.0892845961 | 1.8756412775
	7.4588251313 | 7.3940578824 | 0.0041947965
	7.4588251313 | 6.1649667658 | 1.6740694698
	7.4588251313 | 6.6103377306 | 0.7199308690
	7.4588251313 | 8.3408286043 | 0.7779301264
	7.4588251313 | 6.9713246368 | 0.2376567321
	7.4588251313 | 6.2932511191 | 1.3585627780
	7.4588251313 | 6.5826876495 | 0.7676168870
	7.4588251313 | 5.4707578332 | 3.9524115816
	7.4588251313 | 7.3637914331 | 0.0090314038
	7.4588251313 | 7.6617594030 | 0.0411823186
	7.4588251313 | 7.9473279916 | 0.2386350445
	7.4588251313 | 7.7127273186 | 0.0644663207
	7.4588251313 | 7.7898312711 | 0.1095650646
	7.4588251313 | 6.5386044158 | 0.8468061652
	7.4588251313 | 8.0047221701 | 0.2980035770
	7.4588251313 | 8.0127891196 | 0.3068761003
	7.4588251313 | 8.0531648717 | 0.3532397270
	7.4588251313 | 7.6998862038 | 0.0581104407
	7.4588251313 | 7.9302576264 | 0.2222485975
	7.4588251313 | 7.9834819265 | 0.2752647528
	7.4588251313 | 7.4082998841 | 0.0025528006
