Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 461,461,461
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 29.40247699426000238532
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 47.7439351973 | 4.3752204699
	3.6193580194 | 5.1074629020 | 2.2144561417
	14.8101968258 | 11.6594227368 | 9.9273773602
	95.6802585245 | 92.1177284539 | 12.6916205036
	80.7599408181 | 72.6093283850 | 66.4324830346
	151.9124776000 | 147.2550706544 | 21.6914394574
	38.1071303166 | 35.6377997118 | 6.0975936356
	60.5283449415 | 60.0068443058 | 0.2719629130
	15.7713610460 | 27.7201400566 | 142.7733198433
	26.9295441315 | 24.6354101839 | 5.2630505695
	45.3353975536 | 44.5701612480 | 0.5855866035
	26.9394855072 | 33.6102479413 | 44.4990714511
	18.7386443260 | 21.4332993786 | 7.2611658525
	12.9336643570 | 21.7569556977 | 77.8504700829
	14.2649027747 | 14.7220621253 | 0.2089946718
	41.8627761972 | 45.5691042930 | 13.7368679532
	23.8797765501 | 24.2633269850 | 0.1471109361
	13.8573527199 | 25.6958243114 | 140.1494096229
	14.6417113659 | 12.8064757175 | 3.3680898851
	7.6741391471 | 13.6925874935 | 36.2217204987
	21.0954875292 | 23.8784027808 | 7.7446172975
	7.3071484354 | 8.6960258853 | 1.9289805709
	8.1531554515 | 12.4093711593 | 18.1153721513
	17.5377826988 | 18.6330541568 | 1.1996195668
	16.0668745556 | 14.8110979911 | 1.5769747797
	12.1911370473 | 19.2827892291 | 50.2915306687
	8.8726714451 | 10.7928810030 | 3.6872047461
	11.2864427278 | 12.9538785511 | 2.7803422248
	10.1091975389 | 11.5777179620 | 2.1565522332
	8.0182772777 | 9.8943667201 | 3.5197115958
	14.6978954500 | 12.1688091556 | 6.3962774844
	6.2137733467 | 13.3035914541 | 50.2655207957
	18.2282702253 | 18.9932771129 | 0.5852355381
	10.7750992010 | 12.5725063422 | 3.2306724311
	10.2547250236 | 12.7212281998 | 6.0836379179
	5.8496227769 | 11.9790184627 | 37.5694914729
	7.5810516990 | 9.9151836324 | 5.4481718826
	8.4908655969 | 9.2450525776 | 0.5687980018
	6.0780658615 | 10.1566821557 | 16.6351108755
	7.0879116947 | 14.0846837845 | 48.9548196763
