Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 288,288,288
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.08818607464635519477
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.3157746766 | 11.1319503356
	3.6193580194 | 6.2888877374 | 7.1263889154
	14.8101968258 | 15.6320438193 | 0.6754324806
	95.6802585245 | 92.5667307126 | 9.6940554351
	80.7599408181 | 75.2392177712 | 30.4783829602
	151.9124776000 | 153.7679779126 | 3.4428814099
	38.1071303166 | 37.6717555857 | 0.1895511563
	60.5283449415 | 58.2479389471 | 5.2002514995
	15.7713610460 | 16.3143256368 | 0.2948105469
	26.9295441315 | 26.6351061340 | 0.0866937344
	45.3353975536 | 46.4056563146 | 1.1454538154
	26.9394855072 | 25.0984219321 | 3.3895150876
	18.7386443260 | 25.1574662778 | 41.2012752486
	12.9336643570 | 19.3597375561 | 41.2944167602
	14.2649027747 | 16.1972842588 | 3.7340982000
	41.8627761972 | 39.8587360316 | 4.0161769854
	23.8797765501 | 28.9248316752 | 25.4525812154
	13.8573527199 | 15.5762263967 | 2.9545267169
	14.6417113659 | 15.5810508179 | 0.8823586061
	7.6741391471 | 15.5527319647 | 62.0722247863
	21.0954875292 | 20.0975198324 | 0.9959395239
	7.3071484354 | 16.1035997361 | 77.3775554859
	8.1531554515 | 7.8582195335 | 0.0869871957
	17.5377826988 | 15.8217318420 | 2.9448305433
	16.0668745556 | 17.7247645778 | 2.7485993259
	12.1911370473 | 14.3259038846 | 4.5572294499
	8.8726714451 | 14.0002552897 | 26.2921160836
	11.2864427278 | 15.4086291175 | 16.9924206310
	10.1091975389 | 9.6678356359 | 0.1948003294
	8.0182772777 | 10.0435752427 | 4.1018318468
	14.6978954500 | 20.0218637374 | 28.3446383253
	6.2137733467 | 7.8351320083 | 2.6288039095
	18.2282702253 | 17.2892217043 | 0.8818121248
	10.7750992010 | 10.1797185421 | 0.3544781290
	10.2547250236 | 11.4577751235 | 1.4473295427
	5.8496227769 | 8.2669372092 | 5.8434090649
	7.5810516990 | 10.6462067972 | 9.3951757764
	8.4908655969 | 10.3967758579 | 3.6324939231
	6.0780658615 | 7.2722862991 | 1.4261624535
	7.0879116947 | 7.1320971951 | 0.0019523584
