Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 112,112,112
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.60505038865110538637
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.7095557665 | 3.0599433104
	7.4588251313 | 7.9961370402 | 0.2887040875
	7.4588251313 | 7.7039276889 | 0.0600752638
	7.4588251313 | 7.1352983981 | 0.1046695471
	7.4588251313 | 6.1355768971 | 1.7509858892
	7.4588251313 | 7.9875757372 | 0.2795772033
	7.4588251313 | 7.7733304153 | 0.0989135737
	7.4588251313 | 5.5677703417 | 3.5760882171
	7.4588251313 | 7.4925457973 | 0.0011370833
	7.4588251313 | 8.4029528248 | 0.8913771016
	7.4588251313 | 7.7998426199 | 0.1162929276
	7.4588251313 | 6.6196287117 | 0.7042506306
	7.4588251313 | 6.5434434895 | 0.8379235501
	7.4588251313 | 7.7349214706 | 0.0762291886
	7.4588251313 | 7.4030148289 | 0.0031147899
	7.4588251313 | 6.7892337367 | 0.4483526358
	7.4588251313 | 6.1958994266 | 1.5949813356
	7.4588251313 | 6.8667200939 | 0.3505883752
	7.4588251313 | 7.5032336036 | 0.0019721124
	7.4588251313 | 7.6658366562 | 0.0428537715
	7.4588251313 | 6.6191753459 | 0.7050117621
	7.4588251313 | 7.7710160807 | 0.0974631889
	7.4588251313 | 7.9166503308 | 0.2096039134
	7.4588251313 | 7.7525561566 | 0.0862779152
	7.4588251313 | 7.3489233656 | 0.0120783981
	7.4588251313 | 7.5746782547 | 0.0134219462
	7.4588251313 | 7.5580592256 | 0.0098474055
	7.4588251313 | 7.3275170597 | 0.0172418097
	7.4588251313 | 6.1741955638 | 1.6502731256
	7.4588251313 | 7.5136875103 | 0.0030098806
	7.4588251313 | 7.8866027976 | 0.1829937318
	7.4588251313 | 7.6692006049 | 0.0442578399
	7.4588251313 | 8.1554344639 | 0.4852645623
	7.4588251313 | 8.2090769086 | 0.5628777294
	7.4588251313 | 7.7137979768 | 0.0650111519
	7.4588251313 | 7.9756760124 | 0.2671348334
	7.4588251313 | 7.7553625963 | 0.0879344682
	7.4588251313 | 6.6393870677 | 0.6714787400
	7.4588251313 | 6.2398980441 | 1.4857832439
	7.4588251313 | 7.9701888393 | 0.2614928419
