Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 199,199,199
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.39518916760096445273
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.2595461961 | 0.6411542236
	7.4588251313 | 8.6091146394 | 1.3231659524
	7.4588251313 | 8.1060811606 | 0.4189403675
	7.4588251313 | 6.5251086226 | 0.8718265187
	7.4588251313 | 7.5144799471 | 0.0030974585
	7.4588251313 | 6.6701289072 | 0.6220417339
	7.4588251313 | 6.5017346251 | 0.9160222371
	7.4588251313 | 8.5269007360 | 1.1407854975
	7.4588251313 | 5.9073953580 | 2.4069343416
	7.4588251313 | 7.8958666807 | 0.1910053159
	7.4588251313 | 7.5234234193 | 0.0041729388
	7.4588251313 | 8.6220955955 | 1.3531981730
	7.4588251313 | 8.0270021845 | 0.3228251638
	7.4588251313 | 7.6932617465 | 0.0549605266
	7.4588251313 | 7.9198510766 | 0.2125449222
	7.4588251313 | 7.5879404234 | 0.0166707586
	7.4588251313 | 7.6958811653 | 0.0561955632
	7.4588251313 | 7.6280024243 | 0.0286209565
	7.4588251313 | 7.6357232701 | 0.0312929515
	7.4588251313 | 7.1160605714 | 0.1174875435
	7.4588251313 | 7.8644532444 | 0.1645341661
	7.4588251313 | 7.9490098567 | 0.2402810651
	7.4588251313 | 7.5065712210 | 0.0022796891
	7.4588251313 | 7.0397405054 | 0.1756319236
	7.4588251313 | 8.3759909446 | 0.8411931291
	7.4588251313 | 6.5791078263 | 0.7739025367
	7.4588251313 | 7.9282223031 | 0.2203337049
	7.4588251313 | 7.8343483015 | 0.1410176513
	7.4588251313 | 7.4922935240 | 0.0011201333
	7.4588251313 | 7.3636351258 | 0.0090611371
	7.4588251313 | 6.8171524101 | 0.4117438812
	7.4588251313 | 7.0816576823 | 0.1422552846
	7.4588251313 | 7.9722069833 | 0.2635609260
	7.4588251313 | 6.5178831041 | 0.8853718985
	7.4588251313 | 8.4777523305 | 1.0382126374
	7.4588251313 | 7.2106998028 | 0.0615661787
	7.4588251313 | 8.2087937368 | 0.5624529093
	7.4588251313 | 8.0333912475 | 0.3301262219
	7.4588251313 | 5.9444247625 | 2.2934084769
	7.4588251313 | 7.6221993146 | 0.0266911238
