Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 433,433,433
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.04748044187115851855
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.2194730420 | 0.0572894226
	7.4588251313 | 7.8595461085 | 0.1605773015
	7.4588251313 | 6.4629118430 | 0.9918432778
	7.4588251313 | 8.0956347027 | 0.4055264303
	7.4588251313 | 7.9802536073 | 0.2718876556
	7.4588251313 | 7.3688150588 | 0.0081018131
	7.4588251313 | 8.1416976890 | 0.4663149300
	7.4588251313 | 6.8643210318 | 0.3534351243
	7.4588251313 | 7.1730833142 | 0.0816483860
	7.4588251313 | 6.8540724528 | 0.3657258021
	7.4588251313 | 7.8976998698 | 0.1926110361
	7.4588251313 | 7.5067424379 | 0.0022960683
	7.4588251313 | 8.1314089152 | 0.4523689464
	7.4588251313 | 8.2919189831 | 0.6940453660
	7.4588251313 | 7.5799711890 | 0.0146763673
	7.4588251313 | 7.6951228948 | 0.0558366330
	7.4588251313 | 6.1789952711 | 1.6379644711
	7.4588251313 | 6.4937550441 | 0.9313602731
	7.4588251313 | 6.8128722704 | 0.4172550985
	7.4588251313 | 7.5817294308 | 0.0151054669
	7.4588251313 | 7.2288505383 | 0.0528883134
	7.4588251313 | 7.9675212570 | 0.2587717483
	7.4588251313 | 6.2189293224 | 1.5373416168
	7.4588251313 | 7.6162668443 | 0.0247878930
	7.4588251313 | 7.5810999487 | 0.0149511310
	7.4588251313 | 7.8330678874 | 0.1400576405
	7.4588251313 | 6.8135240300 | 0.4164135113
	7.4588251313 | 6.6984404598 | 0.5781848486
	7.4588251313 | 8.4830971830 | 1.0491332359
	7.4588251313 | 7.9482821338 | 0.2395681573
	7.4588251313 | 7.9395747285 | 0.2311201752
	7.4588251313 | 7.3580970103 | 0.0101461544
	7.4588251313 | 8.3556221933 | 0.8042449705
	7.4588251313 | 6.2750557809 | 1.4013098749
	7.4588251313 | 7.5610884957 | 0.0104577957
	7.4588251313 | 7.8818802999 | 0.1789756757
	7.4588251313 | 6.5818295511 | 0.7691212477
	7.4588251313 | 6.6698983767 | 0.6224054241
	7.4588251313 | 7.8261027809 | 0.1348928719
	7.4588251313 | 8.0345470877 | 0.3314557711
