Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 40,40,40
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.27816780985501310397
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.8935412163 | 2.4501137345
	7.4588251313 | 7.7492780210 | 0.0843628811
	7.4588251313 | 8.1332679373 | 0.4548730986
	7.4588251313 | 8.5358614208 | 1.1600071688
	7.4588251313 | 7.6692109080 | 0.0442621750
	7.4588251313 | 8.2688248632 | 0.6560995657
	7.4588251313 | 8.0125637295 | 0.3066264351
	7.4588251313 | 6.7318645857 | 0.5284716349
	7.4588251313 | 7.4974870284 | 0.0014947423
	7.4588251313 | 6.3978981051 | 1.1255661548
	7.4588251313 | 8.4550522677 | 0.9924685073
	7.4588251313 | 7.6596700575 | 0.0403386844
	7.4588251313 | 6.7734294986 | 0.4697671732
	7.4588251313 | 7.5717236693 | 0.0127460799
	7.4588251313 | 7.8720413582 | 0.1707476502
	7.4588251313 | 8.5680815577 | 1.2304498195
	7.4588251313 | 7.5094871252 | 0.0025666376
	7.4588251313 | 7.7826832980 | 0.1048841122
	7.4588251313 | 7.8259207972 | 0.1347592279
	7.4588251313 | 6.2604021870 | 1.4362175533
	7.4588251313 | 8.2721282004 | 0.6614618822
	7.4588251313 | 7.4591950252 | 0.0000001368
	7.4588251313 | 6.4607446069 | 0.9961647332
	7.4588251313 | 8.1728142609 | 0.5097804772
	7.4588251313 | 7.9529452598 | 0.2441547014
	7.4588251313 | 7.6334378073 | 0.0304895866
	7.4588251313 | 7.8593532383 | 0.1604227645
	7.4588251313 | 8.1043147539 | 0.4166568529
	7.4588251313 | 7.7515133474 | 0.0856663919
	7.4588251313 | 7.1909332960 | 0.0717660354
	7.4588251313 | 7.6042176585 | 0.0211389870
	7.4588251313 | 6.8171689541 | 0.4117226498
	7.4588251313 | 8.2264242210 | 0.5892083626
	7.4588251313 | 8.1745818847 | 0.5123077300
	7.4588251313 | 8.0897828591 | 0.3981076544
	7.4588251313 | 7.4960856512 | 0.0013883463
	7.4588251313 | 8.1965162570 | 0.5441881970
	7.4588251313 | 7.4731413576 | 0.0002049543
	7.4588251313 | 6.4599423391 | 0.9977668325
	7.4588251313 | 7.9520791195 | 0.2432994969
