Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 64,64,64
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.71242669209500775196
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8882219766 | 0.1843816507
	7.4588251313 | 6.2877511144 | 1.3714143529
	7.4588251313 | 7.1719366815 | 0.0823049826
	7.4588251313 | 6.3487752640 | 1.2322107078
	7.4588251313 | 5.9452982513 | 2.2907636164
	7.4588251313 | 7.6372154882 | 0.0318231194
	7.4588251313 | 7.6712645963 | 0.0451305263
	7.4588251313 | 8.1861903266 | 0.5290601274
	7.4588251313 | 7.5264875340 | 0.0045782007
	7.4588251313 | 8.4942637926 | 1.0721332214
	7.4588251313 | 8.2800821039 | 0.6744630150
	7.4588251313 | 6.4465791592 | 1.0246419080
	7.4588251313 | 6.8816481556 | 0.3331332613
	7.4588251313 | 6.7023516119 | 0.5722521855
	7.4588251313 | 6.5726640283 | 0.7852815005
	7.4588251313 | 7.0775938041 | 0.1453373248
	7.4588251313 | 7.5897563686 | 0.0171429889
	7.4588251313 | 6.0838555137 | 1.8905414492
	7.4588251313 | 7.7085438113 | 0.0623594191
	7.4588251313 | 7.5393610869 | 0.0064860402
	7.4588251313 | 7.6862375256 | 0.0517163971
	7.4588251313 | 8.7460847181 | 1.6570372438
	7.4588251313 | 7.7797383918 | 0.1029853208
	7.4588251313 | 7.7855673879 | 0.1067605022
	7.4588251313 | 7.8074097788 | 0.1215112565
	7.4588251313 | 6.2890861019 | 1.3682893968
	7.4588251313 | 7.7662778571 | 0.0945271786
	7.4588251313 | 6.1704304668 | 1.6599608115
	7.4588251313 | 8.5503938481 | 1.1915222636
	7.4588251313 | 6.8599225015 | 0.3586843599
	7.4588251313 | 7.6286605401 | 0.0288440661
	7.4588251313 | 7.4444402011 | 0.0002069262
	7.4588251313 | 7.5691282270 | 0.0121667729
	7.4588251313 | 6.2025886864 | 1.5781300054
	7.4588251313 | 7.7335329923 | 0.0754644089
	7.4588251313 | 8.4862993462 | 1.0557032624
	7.4588251313 | 6.9366097071 | 0.2727089492
	7.4588251313 | 7.5546591883 | 0.0091841665
	7.4588251313 | 7.2731431054 | 0.0344778147
	7.4588251313 | 7.7264902711 | 0.0716446271
