Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 164,164,164
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.56766633411850087043
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1486134768 | 0.4758079616
	7.4588251313 | 7.3636876644 | 0.0090511376
	7.4588251313 | 7.8998791037 | 0.1945286065
	7.4588251313 | 8.7362257676 | 1.6317523857
	7.4588251313 | 8.0260427923 | 0.3217358750
	7.4588251313 | 7.7025528985 | 0.0594032245
	7.4588251313 | 8.2492267417 | 0.6247347057
	7.4588251313 | 6.1052675126 | 1.8321182271
	7.4588251313 | 6.4258096839 | 1.0671209145
	7.4588251313 | 7.6689646420 | 0.0441586139
	7.4588251313 | 7.7238192444 | 0.0702218800
	7.4588251313 | 6.0678089544 | 1.9349260043
	7.4588251313 | 7.2449663453 | 0.0457355803
	7.4588251313 | 8.0044741240 | 0.2977328233
	7.4588251313 | 5.8542907796 | 2.5745304858
	7.4588251313 | 7.6409427158 | 0.0331668146
	7.4588251313 | 7.5992153413 | 0.0197094111
	7.4588251313 | 7.4807435814 | 0.0004804185
	7.4588251313 | 7.7761222588 | 0.1006774671
	7.4588251313 | 7.5661221696 | 0.0115126544
	7.4588251313 | 7.5973981634 | 0.0192024852
	7.4588251313 | 7.7261990274 | 0.0714888003
	7.4588251313 | 7.5953451487 | 0.0186377152
	7.4588251313 | 7.0748795375 | 0.1474142190
	7.4588251313 | 7.6045010471 | 0.0212214725
	7.4588251313 | 7.6878835103 | 0.0524677410
	7.4588251313 | 5.5075835102 | 3.8073438637
	7.4588251313 | 7.6354975219 | 0.0312131336
	7.4588251313 | 7.9084849117 | 0.2021939182
	7.4588251313 | 6.4212125877 | 1.0766397907
	7.4588251313 | 8.1318572410 | 0.4529722207
	7.4588251313 | 8.2766340536 | 0.6688114334
	7.4588251313 | 8.1120068130 | 0.4266463093
	7.4588251313 | 7.4856286448 | 0.0007184283
	7.4588251313 | 6.2342673216 | 1.4995418292
	7.4588251313 | 7.6436914769 | 0.0341755657
	7.4588251313 | 7.7802296766 | 0.1033008817
	7.4588251313 | 6.6599790097 | 0.6381551259
	7.4588251313 | 7.3905499314 | 0.0046615029
	7.4588251313 | 6.9713170680 | 0.2376641118
