Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 76,76,76
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.48412703699799131130
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.4970699502 | 0.9249730283
	7.4588251313 | 6.2266691954 | 1.5182082505
	7.4588251313 | 5.8052673175 | 2.7342534437
	7.4588251313 | 7.7453959862 | 0.0821228549
	7.4588251313 | 7.4191359035 | 0.0015752348
	7.4588251313 | 7.5080429682 | 0.0024223955
	7.4588251313 | 8.0785357296 | 0.3840412256
	7.4588251313 | 8.4739563911 | 1.0304914747
	7.4588251313 | 8.2164651251 | 0.5740183603
	7.4588251313 | 8.2001257278 | 0.5495265744
	7.4588251313 | 7.9779044803 | 0.2694433706
	7.4588251313 | 7.7831312601 | 0.1051744652
	7.4588251313 | 6.2938420841 | 1.3571855003
	7.4588251313 | 7.7646069010 | 0.0935024907
	7.4588251313 | 8.0229839061 | 0.3182751232
	7.4588251313 | 7.4042120834 | 0.0029825850
	7.4588251313 | 8.1617486490 | 0.4941014718
	7.4588251313 | 7.6166556974 | 0.0249104876
	7.4588251313 | 7.9911495205 | 0.2833692554
	7.4588251313 | 7.5130915703 | 0.0029448464
	7.4588251313 | 6.4690179023 | 0.9797183505
	7.4588251313 | 5.9645604008 | 2.2328270848
	7.4588251313 | 7.4855029651 | 0.0007117068
	7.4588251313 | 7.8682906636 | 0.1676620222
	7.4588251313 | 8.0774919305 | 0.3827486085
	7.4588251313 | 7.9689446737 | 0.2602219475
	7.4588251313 | 7.7837420650 | 0.1055710138
	7.4588251313 | 7.7549782316 | 0.0877066588
	7.4588251313 | 7.2071548608 | 0.0633379250
	7.4588251313 | 7.5253922711 | 0.0044311841
	7.4588251313 | 7.9342924645 | 0.2260691849
	7.4588251313 | 6.7355121349 | 0.5231816907
	7.4588251313 | 6.0020385385 | 2.1222271770
	7.4588251313 | 8.3828224913 | 0.8537711212
	7.4588251313 | 7.4677248320 | 0.0000792047
	7.4588251313 | 7.2540571835 | 0.0419299125
	7.4588251313 | 8.3790473423 | 0.8468089177
	7.4588251313 | 8.0587018781 | 0.3598521114
	7.4588251313 | 7.6491361285 | 0.0362182757
	7.4588251313 | 7.7013096614 | 0.0587987473
