Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 68,68,68
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.68790112500281797026
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.4132405807 | 0.9109088501
	7.4588251313 | 7.9585396010 | 0.2497145512
	7.4588251313 | 8.1675902225 | 0.5023479545
	7.4588251313 | 7.5709473382 | 0.0125713893
	7.4588251313 | 8.0845668991 | 0.3915527599
	7.4588251313 | 8.8779556477 | 2.0139314227
	7.4588251313 | 7.8285756411 | 0.1367154395
	7.4588251313 | 8.2100649588 | 0.5643612784
	7.4588251313 | 5.7804669720 | 2.8168861109
	7.4588251313 | 7.5329959444 | 0.0055013095
	7.4588251313 | 7.6492487390 | 0.0362611504
	7.4588251313 | 7.3467407062 | 0.0125629183
	7.4588251313 | 7.9365136349 | 0.2281863065
	7.4588251313 | 8.0529131701 | 0.3529405978
	7.4588251313 | 8.1468479528 | 0.4733754029
	7.4588251313 | 6.1041939373 | 1.8350256718
	7.4588251313 | 6.2550968000 | 1.4489618956
	7.4588251313 | 7.1946877458 | 0.0697685584
	7.4588251313 | 7.3809947773 | 0.0060575640
	7.4588251313 | 7.9523224318 | 0.2435395857
	7.4588251313 | 6.2294580640 | 1.5113433861
	7.4588251313 | 8.4024013803 | 0.8903361378
	7.4588251313 | 7.3802226651 | 0.0061783477
	7.4588251313 | 7.9940528760 | 0.2864687387
	7.4588251313 | 7.6979371582 | 0.0571745614
	7.4588251313 | 7.9066711425 | 0.2005660497
	7.4588251313 | 7.9932142719 | 0.2855717536
	7.4588251313 | 7.8471641974 | 0.1508072303
	7.4588251313 | 8.0568301320 | 0.3576099808
	7.4588251313 | 8.3805589528 | 0.8495932377
	7.4588251313 | 7.5080867572 | 0.0024267078
	7.4588251313 | 7.6181920328 | 0.0253978093
	7.4588251313 | 6.1336132111 | 1.7561866335
	7.4588251313 | 8.0552843564 | 0.3557636072
	7.4588251313 | 7.7812359663 | 0.1039487465
	7.4588251313 | 7.7375056637 | 0.0776628392
	7.4588251313 | 7.5853790671 | 0.0160158987
	7.4588251313 | 7.4458876259 | 0.0001673790
	7.4588251313 | 7.6761545302 | 0.0472320676
	7.4588251313 | 5.8202906862 | 2.6847951277
