Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 2,2,2
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.22910758784358176143
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1815290732 | 0.5223009877
	7.4588251313 | 8.1155014670 | 0.4312238099
	7.4588251313 | 6.5198783626 | 0.8816210345
	7.4588251313 | 7.5924082723 | 0.0178444556
	7.4588251313 | 8.0038460170 | 0.2970477659
	7.4588251313 | 7.3171469298 | 0.0200727128
	7.4588251313 | 7.6625803087 | 0.0415161723
	7.4588251313 | 7.7616482194 | 0.0917018227
	7.4588251313 | 7.7922995641 | 0.1112051973
	7.4588251313 | 7.6483919741 | 0.0359355879
	7.4588251313 | 7.8355580166 | 0.1419276668
	7.4588251313 | 8.1463050687 | 0.4726286644
	7.4588251313 | 8.0274664047 | 0.3233528979
	7.4588251313 | 7.6144453636 | 0.0242176567
	7.4588251313 | 7.7547523146 | 0.0875728978
	7.4588251313 | 7.8811726950 | 0.1783774646
	7.4588251313 | 7.8790802396 | 0.1766143561
	7.4588251313 | 7.9298154907 | 0.2218319186
	7.4588251313 | 6.1128143441 | 1.8117450393
	7.4588251313 | 8.1047857027 | 0.4172650599
	7.4588251313 | 7.7729251716 | 0.0986588353
	7.4588251313 | 6.4634396737 | 0.9907922091
	7.4588251313 | 5.9399647102 | 2.3069369787
	7.4588251313 | 6.1153667298 | 1.8048804766
	7.4588251313 | 8.0682502371 | 0.3713989596
	7.4588251313 | 8.0792319094 | 0.3849045703
	7.4588251313 | 6.6765884133 | 0.6118942830
	7.4588251313 | 6.4957222554 | 0.9275671496
	7.4588251313 | 7.6622543414 | 0.0413834435
	7.4588251313 | 7.6151213058 | 0.0244284942
	7.4588251313 | 6.4404545564 | 1.0370786278
	7.4588251313 | 7.8107297743 | 0.1238368777
	7.4588251313 | 7.9223902698 | 0.2148926377
	7.4588251313 | 8.0882627646 | 0.3961917343
	7.4588251313 | 7.5926539221 | 0.0179101452
	7.4588251313 | 8.2446811868 | 0.6175697399
	7.4588251313 | 7.7230484786 | 0.0698139773
	7.4588251313 | 8.5486022448 | 1.1876141571
	7.4588251313 | 7.9866266465 | 0.2785744395
	7.4588251313 | 7.7290474182 | 0.0730200843
