Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 275,275,275
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.83313569270032417080
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.2299047593 | 1.5102452808
	7.4588251313 | 7.8483174730 | 0.1517042842
	7.4588251313 | 7.9308309622 | 0.2227895044
	7.4588251313 | 8.3723292104 | 0.8344897026
	7.4588251313 | 7.4357708044 | 0.0005315020
	7.4588251313 | 7.2357438072 | 0.0497652772
	7.4588251313 | 7.4379824039 | 0.0004344193
	7.4588251313 | 7.7761401054 | 0.1006887928
	7.4588251313 | 6.3264838455 | 1.2821967875
	7.4588251313 | 7.6599208101 | 0.0404394720
	7.4588251313 | 6.1420695765 | 1.7338451910
	7.4588251313 | 7.7431431269 | 0.0808367226
	7.4588251313 | 7.2820036604 | 0.0312658326
	7.4588251313 | 7.9832407796 | 0.2750117722
	7.4588251313 | 8.1767581363 | 0.5154277997
	7.4588251313 | 7.9259975521 | 0.2182500708
	7.4588251313 | 6.5682547989 | 0.7931155169
	7.4588251313 | 8.0308513484 | 0.3272139931
	7.4588251313 | 5.6551881737 | 3.2531062749
	7.4588251313 | 5.8519902374 | 2.5819183763
	7.4588251313 | 7.5186416782 | 0.0035780193
	7.4588251313 | 7.7998061804 | 0.1162680759
	7.4588251313 | 6.7931741336 | 0.4430912507
	7.4588251313 | 6.3270329586 | 1.2809535222
	7.4588251313 | 7.8266676871 | 0.1353081459
	7.4588251313 | 8.4199541066 | 0.9237689071
	7.4588251313 | 6.8293732046 | 0.3962097281
	7.4588251313 | 6.1157728791 | 1.8037893521
	7.4588251313 | 6.2721720172 | 1.4081456133
	7.4588251313 | 8.2099959660 | 0.5642576230
	7.4588251313 | 7.5087352513 | 0.0024910201
	7.4588251313 | 7.5788645444 | 0.0144094607
	7.4588251313 | 7.3233126896 | 0.0183636218
	7.4588251313 | 7.9005293164 | 0.1951025871
	7.4588251313 | 7.3918902239 | 0.0044802818
	7.4588251313 | 7.0696300079 | 0.1514728440
	7.4588251313 | 6.1504426660 | 1.7118646756
	7.4588251313 | 7.6591779302 | 0.0401412441
	7.4588251313 | 7.1250447063 | 0.1114093721
	7.4588251313 | 7.6343777059 | 0.0308187065
