Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 203,203,203
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.78645549731074204658
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8177570461 | 0.1288321194
	7.4588251313 | 7.6377684769 | 0.0320207209
	7.4588251313 | 8.0502596909 | 0.3497948383
	7.4588251313 | 6.3956461768 | 1.1303494893
	7.4588251313 | 8.5866511432 | 1.2719915131
	7.4588251313 | 8.0205454179 | 0.3155296804
	7.4588251313 | 6.9219982182 | 0.2881831346
	7.4588251313 | 6.5490223577 | 0.8277410868
	7.4588251313 | 7.7698208714 | 0.0967183504
	7.4588251313 | 7.9507066696 | 0.2419474477
	7.4588251313 | 7.6568259374 | 0.0392043192
	7.4588251313 | 7.2819533584 | 0.0312836241
	7.4588251313 | 8.1733202343 | 0.5105032522
	7.4588251313 | 7.5258579116 | 0.0044933936
	7.4588251313 | 8.3617236116 | 0.8152256658
	7.4588251313 | 7.5483965383 | 0.0080230370
	7.4588251313 | 7.9254957854 | 0.2177814994
	7.4588251313 | 5.6622573764 | 3.2276556977
	7.4588251313 | 7.7070746275 | 0.0616278124
	7.4588251313 | 8.0528860381 | 0.3529083611
	7.4588251313 | 7.4989938092 | 0.0016135227
	7.4588251313 | 7.5587510261 | 0.0099851845
	7.4588251313 | 7.8386468638 | 0.1442645485
	7.4588251313 | 6.3675152882 | 1.1909571735
	7.4588251313 | 6.3090416822 | 1.3220019798
	7.4588251313 | 8.8105709558 | 1.8272167740
	7.4588251313 | 6.2926400072 | 1.3599877437
	7.4588251313 | 7.6794956646 | 0.0486954843
	7.4588251313 | 9.1039741998 | 2.7065154578
	7.4588251313 | 8.1173732632 | 0.4336856421
	7.4588251313 | 8.0384269104 | 0.3359382223
	7.4588251313 | 7.5312847227 | 0.0052503924
	7.4588251313 | 5.9924580910 | 2.1502322968
	7.4588251313 | 7.6173604961 | 0.0251334619
	7.4588251313 | 7.4084545933 | 0.0025371911
	7.4588251313 | 7.9392198158 | 0.2307790529
	7.4588251313 | 8.2548267719 | 0.6336186119
	7.4588251313 | 7.7766312392 | 0.1010007222
	7.4588251313 | 7.5163968132 | 0.0033144986
	7.4588251313 | 8.1112155231 | 0.4256132233
