Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 120,120,120
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.30625264661359974383
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.5372207831 | 0.0061458782
	7.4588251313 | 8.5965247210 | 1.2943603565
	7.4588251313 | 7.8524185865 | 0.1549158080
	7.4588251313 | 8.4048859314 | 0.8950310376
	7.4588251313 | 6.3628919862 | 1.2010694584
	7.4588251313 | 6.4862572023 | 0.9458883765
	7.4588251313 | 7.5869543864 | 0.0164171060
	7.4588251313 | 7.8183502381 | 0.1292583024
	7.4588251313 | 7.3384045465 | 0.0145011172
	7.4588251313 | 7.3931390670 | 0.0043146590
	7.4588251313 | 7.4617230040 | 0.0000083977
	7.4588251313 | 7.8534471169 | 0.1557265116
	7.4588251313 | 7.7861166922 | 0.1071197659
	7.4588251313 | 7.5887343111 | 0.0168763950
	7.4588251313 | 7.7613015691 | 0.0914919954
	7.4588251313 | 7.3822695345 | 0.0058607594
	7.4588251313 | 6.2208785032 | 1.5325118540
	7.4588251313 | 7.8622556169 | 0.1627561567
	7.4588251313 | 7.6933712757 | 0.0550118939
	7.4588251313 | 6.9524741642 | 0.2563913019
	7.4588251313 | 7.6796244275 | 0.0487523292
	7.4588251313 | 7.7406492760 | 0.0794248485
	7.4588251313 | 5.6505439270 | 3.2698809137
	7.4588251313 | 7.7084253851 | 0.0623002867
	7.4588251313 | 7.8062553424 | 0.1207077516
	7.4588251313 | 7.6371050636 | 0.0317837343
	7.4588251313 | 8.4201769810 | 0.9241973790
	7.4588251313 | 8.2550384490 | 0.6339556472
	7.4588251313 | 7.7387461326 | 0.0783557670
	7.4588251313 | 8.0276230063 | 0.3235310226
	7.4588251313 | 7.5866541843 | 0.0163402668
	7.4588251313 | 7.8683210653 | 0.1676869200
	7.4588251313 | 7.9973205942 | 0.2899773636
	7.4588251313 | 7.7795856337 | 0.1028872999
	7.4588251313 | 7.8852218245 | 0.1818141400
	7.4588251313 | 6.2696188266 | 1.4142116352
	7.4588251313 | 8.2035430310 | 0.5546047502
	7.4588251313 | 8.4126745853 | 0.9098287809
	7.4588251313 | 6.0011615246 | 2.1247831904
	7.4588251313 | 7.0549307164 | 0.1631306984
