Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 171,171,171
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.62754138385213842355
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6086259349 | 0.0224402808
	7.4588251313 | 8.6849828625 | 1.5034627818
	7.4588251313 | 7.8718859007 | 0.1706191992
	7.4588251313 | 7.7673989419 | 0.0952177966
	7.4588251313 | 7.4058522551 | 0.0028061256
	7.4588251313 | 7.9265515555 | 0.2187680079
	7.4588251313 | 7.5432521837 | 0.0071279272
	7.4588251313 | 8.4117348425 | 0.9080369176
	7.4588251313 | 7.5011171279 | 0.0017886130
	7.4588251313 | 7.5972818868 | 0.0191702732
	7.4588251313 | 7.3454558275 | 0.0128525990
	7.4588251313 | 7.8724217598 | 0.1710621711
	7.4588251313 | 6.3019602402 | 1.3383363762
	7.4588251313 | 7.3540485952 | 0.0109781225
	7.4588251313 | 7.9554690298 | 0.2466551619
	7.4588251313 | 7.5617619779 | 0.0105959944
	7.4588251313 | 7.4491320385 | 0.0000939560
	7.4588251313 | 6.4939253672 | 0.9310315547
	7.4588251313 | 6.3626549253 | 1.2015891205
	7.4588251313 | 6.3290250565 | 1.2764482090
	7.4588251313 | 7.4570088464 | 0.0000032989
	7.4588251313 | 6.2072981911 | 1.5663196820
	7.4588251313 | 7.3133472232 | 0.0211638217
	7.4588251313 | 6.9838343065 | 0.2256162836
	7.4588251313 | 7.9266774352 | 0.2188857782
	7.4588251313 | 7.3578234404 | 0.0102013416
	7.4588251313 | 5.8085409088 | 2.7234380149
	7.4588251313 | 6.8681235591 | 0.3489283474
	7.4588251313 | 7.6294916856 | 0.0291270728
	7.4588251313 | 7.4242640352 | 0.0011944694
	7.4588251313 | 7.5031116888 | 0.0019612992
	7.4588251313 | 8.4993192760 | 1.0826280652
	7.4588251313 | 7.2498704709 | 0.0436620501
	7.4588251313 | 5.5980689250 | 3.4624136591
	7.4588251313 | 6.5148727697 | 0.8910460610
	7.4588251313 | 7.3572931014 | 0.0103087531
	7.4588251313 | 7.8727068985 | 0.1712981172
	7.4588251313 | 6.0840015682 | 1.8901398295
	7.4588251313 | 7.6866046347 | 0.0518835022
	7.4588251313 | 8.1763476912 | 0.5148386240
