Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 90,90,90
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.27991612541225219246
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.3335175302 | 0.0157019949
	7.4588251313 | 8.1589719654 | 0.4902055894
	7.4588251313 | 7.6101225490 | 0.0228909086
	7.4588251313 | 7.2324617450 | 0.0512403827
	7.4588251313 | 7.3806681710 | 0.0061085104
	7.4588251313 | 7.3346444263 | 0.0154208475
	7.4588251313 | 7.6887490134 | 0.0528649916
	7.4588251313 | 8.1533295916 | 0.4823364455
	7.4588251313 | 7.7953052473 | 0.1132188685
	7.4588251313 | 7.2625024087 | 0.0385426114
	7.4588251313 | 7.7929812475 | 0.1116603100
	7.4588251313 | 7.5358798341 | 0.0059374272
	7.4588251313 | 5.9349188391 | 2.3222903875
	7.4588251313 | 6.1944954705 | 1.5985294912
	7.4588251313 | 7.5956718361 | 0.0187270206
	7.4588251313 | 7.7493629048 | 0.0844121979
	7.4588251313 | 7.7589051905 | 0.0900480419
	7.4588251313 | 7.3756081629 | 0.0069250638
	7.4588251313 | 7.5482797761 | 0.0080021335
	7.4588251313 | 7.8444252809 | 0.1486874753
	7.4588251313 | 7.6282551818 | 0.0287065420
	7.4588251313 | 7.4751057402 | 0.0002650582
	7.4588251313 | 7.6661166671 | 0.0429697808
	7.4588251313 | 7.7933184929 | 0.1118858089
	7.4588251313 | 7.8247049934 | 0.1338680735
	7.4588251313 | 8.1747947561 | 0.5126125036
	7.4588251313 | 7.6590442876 | 0.0400877106
	7.4588251313 | 8.1265275799 | 0.4458265599
	7.4588251313 | 7.6852144663 | 0.0512521310
	7.4588251313 | 7.7387184878 | 0.0783402910
	7.4588251313 | 6.0138393022 | 2.0879840461
	7.4588251313 | 5.8492460172 | 2.5907449244
	7.4588251313 | 5.7418277969 | 2.9480798463
	7.4588251313 | 7.4710928404 | 0.0001504967
	7.4588251313 | 7.4628952277 | 0.0000165657
	7.4588251313 | 7.7945429120 | 0.1127064283
	7.4588251313 | 8.1624013952 | 0.4950195591
	7.4588251313 | 5.8039657504 | 2.7385595704
	7.4588251313 | 7.4625301381 | 0.0000137271
	7.4588251313 | 7.9223353442 | 0.2148417175
