Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 470,470,470
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.41685598469999529669
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4097788518 | 0.0024055375
	7.4588251313 | 7.4777667004 | 0.0003587830
	7.4588251313 | 7.6260746354 | 0.0279723966
	7.4588251313 | 8.2288729318 | 0.5929736151
	7.4588251313 | 7.7069773319 | 0.0615795147
	7.4588251313 | 7.6672579010 | 0.0434442195
	7.4588251313 | 7.5477475138 | 0.0079071901
	7.4588251313 | 6.7028108632 | 0.5715575735
	7.4588251313 | 7.7317448922 | 0.0744851959
	7.4588251313 | 7.9240990603 | 0.2164798290
	7.4588251313 | 8.0417161564 | 0.3397619471
	7.4588251313 | 7.4776471036 | 0.0003542666
	7.4588251313 | 8.4683551501 | 1.0191508588
	7.4588251313 | 8.0701886795 | 0.3737653881
	7.4588251313 | 5.6171922572 | 3.3916116431
	7.4588251313 | 7.4258455231 | 0.0010876546
	7.4588251313 | 7.6501200377 | 0.0365937412
	7.4588251313 | 6.0903441001 | 1.8727403328
	7.4588251313 | 7.9072299257 | 0.2010668596
	7.4588251313 | 8.2047799757 | 0.5564486300
	7.4588251313 | 6.2286958873 | 1.5132179569
	7.4588251313 | 7.4503517870 | 0.0000717976
	7.4588251313 | 7.8872165237 | 0.1835191851
	7.4588251313 | 6.1567290356 | 1.6954542425
	7.4588251313 | 7.9921881769 | 0.2844761384
	7.4588251313 | 6.2027414512 | 1.5777462113
	7.4588251313 | 7.6585710371 | 0.0398984269
	7.4588251313 | 7.6189005633 | 0.0256241439
	7.4588251313 | 7.6940534148 | 0.0553323454
	7.4588251313 | 8.1729036129 | 0.5099080780
	7.4588251313 | 7.6610417055 | 0.0408915429
	7.4588251313 | 7.8481239069 | 0.1515535367
	7.4588251313 | 5.9295929122 | 2.3385511800
	7.4588251313 | 7.6489932218 | 0.0361639026
	7.4588251313 | 7.7107628667 | 0.0634726225
	7.4588251313 | 7.6395058579 | 0.0326455250
	7.4588251313 | 7.4832578026 | 0.0005969554
	7.4588251313 | 6.3735722259 | 1.1777738686
	7.4588251313 | 7.8996032459 | 0.1942853463
	7.4588251313 | 7.9011921812 | 0.1956886069
