Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 354,354,354
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 30.75846737454583390559
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.8472974092 | 3.2577904267
	3.6193580194 | 7.2741581477 | 13.3575639775
	14.8101968258 | 21.6885260054 | 47.3114123031
	95.6802585245 | 92.9451254546 | 7.4809529100
	80.7599408181 | 77.4628574228 | 10.8707589156
	151.9124776000 | 143.7711847356 | 66.2806495039
	38.1071303166 | 31.6031828614 | 42.3013324992
	60.5283449415 | 61.6768967950 | 1.3191713601
	15.7713610460 | 16.4683304065 | 0.4857662894
	26.9295441315 | 25.9069946963 | 1.0456073474
	45.3353975536 | 44.7331321577 | 0.3627236071
	26.9394855072 | 25.6660711062 | 1.6215842369
	18.7386443260 | 20.2718074448 | 2.3505891489
	12.9336643570 | 13.2392874027 | 0.0934054460
	14.2649027747 | 16.5661033260 | 5.2955239773
	41.8627761972 | 43.1657456404 | 1.6977293698
	23.8797765501 | 22.2297447920 | 2.7226048028
	13.8573527199 | 11.2646262866 | 6.7222303577
	14.6417113659 | 13.1277557498 | 2.2920616075
	7.6741391471 | 17.3055567771 | 92.7642055645
	21.0954875292 | 31.5803728196 | 109.9328195509
	7.3071484354 | 10.9648880790 | 13.3790593001
	8.1531554515 | 14.5582251560 | 41.0249179197
	17.5377826988 | 20.5765012728 | 9.2338105719
	16.0668745556 | 19.8555914080 | 14.3543753881
	12.1911370473 | 12.1514339044 | 0.0015763396
	8.8726714451 | 21.2678835481 | 153.6412830793
	11.2864427278 | 12.2255889599 | 0.8819956451
	10.1091975389 | 13.6661577967 | 12.6519662757
	8.0182772777 | 8.7733647982 | 0.5701571636
	14.6978954500 | 15.3395225808 | 0.4116853750
	6.2137733467 | 9.0608185103 | 8.1056661637
	18.2282702253 | 15.8286851769 | 5.7580084048
	10.7750992010 | 20.7710427012 | 99.9188864574
	10.2547250236 | 10.0933919527 | 0.0260283598
	5.8496227769 | 11.8389075064 | 35.8715315713
	7.5810516990 | 7.7996166841 | 0.0477706527
	8.4908655969 | 8.8746828218 | 0.1473156621
	6.0780658615 | 16.4479181883 | 107.5338372807
	7.0879116947 | 11.8792539303 | 22.9569604180
