Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 41,41,41
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.95027803784247666385
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9685338785 | 0.2598030070
	7.4588251313 | 8.4637988854 | 1.0099722464
	7.4588251313 | 7.6684919099 | 0.0439601581
	7.4588251313 | 8.4830845165 | 1.0491072881
	7.4588251313 | 7.6508086982 | 0.0368576900
	7.4588251313 | 8.2426349307 | 0.6143578016
	7.4588251313 | 7.7759184211 | 0.1005481545
	7.4588251313 | 6.5750387290 | 0.7810784048
	7.4588251313 | 7.9513625861 | 0.2425931444
	7.4588251313 | 6.5083613298 | 0.9033814378
	7.4588251313 | 8.7319949709 | 1.6209614405
	7.4588251313 | 8.3656874115 | 0.8223991952
	7.4588251313 | 7.3843788477 | 0.0055422491
	7.4588251313 | 6.2145136945 | 1.5483109518
	7.4588251313 | 8.0820325236 | 0.3883874538
	7.4588251313 | 7.3235237086 | 0.0183064750
	7.4588251313 | 8.6664842160 | 1.4584404648
	7.4588251313 | 7.8745140598 | 0.1727972853
	7.4588251313 | 8.0840704092 | 0.3909316576
	7.4588251313 | 8.1314641253 | 0.4524432163
	7.4588251313 | 5.7519397886 | 2.9134575731
	7.4588251313 | 6.3920259091 | 1.1380605804
	7.4588251313 | 7.7558430922 | 0.0882196691
	7.4588251313 | 7.3463863852 | 0.0126424716
	7.4588251313 | 7.6283464747 | 0.0287374859
	7.4588251313 | 6.8172191482 | 0.4116582375
	7.4588251313 | 7.6508689520 | 0.0368808291
	7.4588251313 | 8.1384238632 | 0.4618544364
	7.4588251313 | 8.0310326803 | 0.3274214792
	7.4588251313 | 8.1820388111 | 0.5230380267
	7.4588251313 | 7.9505904478 | 0.2418331265
	7.4588251313 | 8.0673155463 | 0.3702605852
	7.4588251313 | 7.8737613053 | 0.1721720285
	7.4588251313 | 5.8855392549 | 2.4752284488
	7.4588251313 | 6.3440385181 | 1.2427491930
	7.4588251313 | 8.3086785583 | 0.7222508473
	7.4588251313 | 6.9492734380 | 0.2596429281
	7.4588251313 | 7.6426353696 | 0.0337862037
	7.4588251313 | 8.0352027912 | 0.3322112069
	7.4588251313 | 8.3493123984 | 0.7929675728
