Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 357,357,357
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.56444803201700288753
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.9176330108 | 2.3752731523
	7.4588251313 | 6.6781256195 | 0.6094917278
	7.4588251313 | 8.1074624322 | 0.4207303481
	7.4588251313 | 7.9575288750 | 0.2487054240
	7.4588251313 | 7.6212366467 | 0.0263775003
	7.4588251313 | 7.2869228034 | 0.0295504103
	7.4588251313 | 7.5425476828 | 0.0070094656
	7.4588251313 | 6.9942784982 | 0.2158035743
	7.4588251313 | 6.8703054838 | 0.3463553754
	7.4588251313 | 6.1502276608 | 1.7124273398
	7.4588251313 | 7.9114641374 | 0.2048820698
	7.4588251313 | 6.2166869460 | 1.5429072713
	7.4588251313 | 6.3948557024 | 1.1320309456
	7.4588251313 | 7.4342619207 | 0.0006033513
	7.4588251313 | 8.4909420355 | 1.0652653039
	7.4588251313 | 7.4652259093 | 0.0000409700
	7.4588251313 | 7.8100424201 | 0.1233535840
	7.4588251313 | 7.5310500738 | 0.0052164423
	7.4588251313 | 6.2622252710 | 1.4318512256
	7.4588251313 | 8.0488620118 | 0.3481435204
	7.4588251313 | 7.3242173402 | 0.0181192574
	7.4588251313 | 7.8313353374 | 0.1387638536
	7.4588251313 | 8.3264171767 | 0.7527159573
	7.4588251313 | 6.5211837865 | 0.8791712914
	7.4588251313 | 7.7629589449 | 0.0924973766
	7.4588251313 | 8.3780360323 | 0.8449486806
	7.4588251313 | 7.7923929772 | 0.1112675078
	7.4588251313 | 7.6989666753 | 0.0576679612
	7.4588251313 | 8.3090652879 | 0.7229083239
	7.4588251313 | 6.4818775423 | 0.9544265916
	7.4588251313 | 7.3611382554 | 0.0095427257
	7.4588251313 | 5.8340490404 | 2.6398973455
	7.4588251313 | 7.7642424789 | 0.0932797562
	7.4588251313 | 8.0282288764 | 0.3242206250
	7.4588251313 | 7.8301766085 | 0.1379019196
	7.4588251313 | 7.2248686422 | 0.0547356388
	7.4588251313 | 8.0093840321 | 0.3031151033
	7.4588251313 | 7.1316498616 | 0.1070436571
	7.4588251313 | 8.0154750094 | 0.3098590868
	7.4588251313 | 8.1191918287 | 0.4360841751
