Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 35,35,35
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.83392430583615428930
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.7167978477 | 0.5506044896
	7.4588251313 | 7.5303416923 | 0.0051146185
	7.4588251313 | 6.2197268794 | 1.5353644779
	7.4588251313 | 8.3577049488 | 0.8079849263
	7.4588251313 | 8.7886302064 | 1.7683815378
	7.4588251313 | 6.3181215168 | 1.3012047360
	7.4588251313 | 8.6806266629 | 1.4927989826
	7.4588251313 | 7.5550958656 | 0.0092680543
	7.4588251313 | 7.7978901963 | 0.1149651183
	7.4588251313 | 7.7476681391 | 0.0834302832
	7.4588251313 | 6.1028773742 | 1.8385943200
	7.4588251313 | 6.6330183564 | 0.6819568294
	7.4588251313 | 6.6094076595 | 0.7215100414
	7.4588251313 | 7.3953930179 | 0.0040236330
	7.4588251313 | 6.4959367163 | 0.9271540996
	7.4588251313 | 8.5343348287 | 1.1567211092
	7.4588251313 | 6.7327484672 | 0.5271873221
	7.4588251313 | 7.8032419557 | 0.1186229489
	7.4588251313 | 7.7915586709 | 0.1107116084
	7.4588251313 | 8.0169367795 | 0.3114886118
	7.4588251313 | 7.4252714369 | 0.0011258504
	7.4588251313 | 7.7130146279 | 0.0646123002
	7.4588251313 | 7.5495793256 | 0.0082363238
	7.4588251313 | 7.7951160261 | 0.1130915659
	7.4588251313 | 7.1836675630 | 0.0757116874
	7.4588251313 | 7.8897449042 | 0.1856918507
	7.4588251313 | 8.3269077645 | 0.7535674581
	7.4588251313 | 8.1350498015 | 0.4572798046
	7.4588251313 | 8.4939542668 | 1.0714923272
	7.4588251313 | 6.5553831473 | 0.8162074184
	7.4588251313 | 7.5107145876 | 0.0026925157
	7.4588251313 | 7.6220448899 | 0.0266406896
	7.4588251313 | 5.7492566339 | 2.9226244473
	7.4588251313 | 6.2906676141 | 1.3645919850
	7.4588251313 | 8.3353561715 | 0.7683066645
	7.4588251313 | 7.8726415671 | 0.1712440425
	7.4588251313 | 7.5245885120 | 0.0043248222
	7.4588251313 | 7.5943176569 | 0.0183582245
	7.4588251313 | 6.7890421213 | 0.4486092804
	7.4588251313 | 7.6179703094 | 0.0253271877
