Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 351,351,351
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.92149105584013568659
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.6013913770 | 16.4093132307
	3.6193580194 | 9.9683984943 | 40.3103149516
	14.8101968258 | 14.7620400283 | 0.0023190771
	95.6802585245 | 96.5351857019 | 0.7309004787
	80.7599408181 | 77.5652455733 | 10.2060777069
	151.9124776000 | 146.7857360263 | 26.2834791638
	38.1071303166 | 37.8019219617 | 0.0931521399
	60.5283449415 | 58.4520413250 | 4.3110367082
	15.7713610460 | 15.6876474413 | 0.0070079676
	26.9295441315 | 24.8048284949 | 4.5144165364
	45.3353975536 | 44.9333241657 | 0.1616630093
	26.9394855072 | 31.7091342525 | 22.7495491531
	18.7386443260 | 19.8477613578 | 1.2301405902
	12.9336643570 | 14.4788239371 | 2.3875181278
	14.2649027747 | 16.7764937538 | 6.3080892465
	41.8627761972 | 42.7597155365 | 0.8045001783
	23.8797765501 | 19.4264547918 | 19.8320746831
	13.8573527199 | 15.1518599939 | 1.6757490826
	14.6417113659 | 17.6159708575 | 8.8462195238
	7.6741391471 | 10.3137360759 | 6.9674719466
	21.0954875292 | 22.2884596897 | 1.4231825757
	7.3071484354 | 13.3783579632 | 36.8595851305
	8.1531554515 | 10.9244256742 | 7.6799386476
	17.5377826988 | 14.7656755739 | 7.6845779120
	16.0668745556 | 13.8547499418 | 4.8934953067
	12.1911370473 | 13.7447247143 | 2.4136346392
	8.8726714451 | 13.0129911273 | 17.1422470703
	11.2864427278 | 10.0854735214 | 1.4423270347
	10.1091975389 | 11.2599671375 | 1.3242706691
	8.0182772777 | 7.6349930936 | 0.1469067658
	14.6978954500 | 15.2956115814 | 0.3572645738
	6.2137733467 | 10.9450305069 | 22.3847943153
	18.2282702253 | 20.1447485414 | 3.6728891360
	10.7750992010 | 14.0610190268 | 10.7972691013
	10.2547250236 | 11.8388696674 | 2.5095142523
	5.8496227769 | 9.9683984943 | 16.9643134102
	7.5810516990 | 13.9448474070 | 40.4978958136
	8.4908655969 | 12.0822917259 | 12.8983416401
	6.0780658615 | 8.5038741129 | 5.8845456726
	7.0879116947 | 15.2672026683 | 66.9008008303
