Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 52,52,52
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.59024053257980657605
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.0274443854 | 0.3233278561
	7.4588251313 | 7.2002177446 | 0.0668777804
	7.4588251313 | 7.6754505578 | 0.0469265754
	7.4588251313 | 8.1951334734 | 0.5421499747
	7.4588251313 | 7.5904562910 | 0.0173267622
	7.4588251313 | 5.7509270128 | 2.9169159832
	7.4588251313 | 6.9889854918 | 0.2207492869
	7.4588251313 | 6.9976171860 | 0.2127127688
	7.4588251313 | 7.5425739883 | 0.0070138711
	7.4588251313 | 7.5888576107 | 0.0169084457
	7.4588251313 | 7.3806018049 | 0.0061188888
	7.4588251313 | 7.7762533795 | 0.1007606928
	7.4588251313 | 7.3608050764 | 0.0096079312
	7.4588251313 | 6.0585269791 | 1.9608349149
	7.4588251313 | 6.9742928215 | 0.2347715592
	7.4588251313 | 7.4382060973 | 0.0004251446
	7.4588251313 | 7.8707822242 | 0.1697086464
	7.4588251313 | 7.7801964516 | 0.1032795255
	7.4588251313 | 5.8496860558 | 2.5893285643
	7.4588251313 | 6.1423163700 | 1.7331953186
	7.4588251313 | 7.3130865307 | 0.0212397397
	7.4588251313 | 7.4211764572 | 0.0014174227
	7.4588251313 | 7.6428168591 | 0.0338529559
	7.4588251313 | 7.9446647444 | 0.2360401297
	7.4588251313 | 7.4453682723 | 0.0001810871
	7.4588251313 | 7.9534974959 | 0.2447007483
	7.4588251313 | 7.3006463274 | 0.0250205340
	7.4588251313 | 7.2698261202 | 0.0357206262
	7.4588251313 | 6.5181921715 | 0.8847903650
	7.4588251313 | 7.5515594342 | 0.0085996509
	7.4588251313 | 7.7376656192 | 0.0777520177
	7.4588251313 | 5.5853555356 | 3.5098883260
	7.4588251313 | 7.7412557920 | 0.0797670781
	7.4588251313 | 5.6588178961 | 3.2400260467
	7.4588251313 | 7.7836289011 | 0.1054974889
	7.4588251313 | 7.7036215268 | 0.0599252753
	7.4588251313 | 8.0118368191 | 0.3058219268
	7.4588251313 | 6.8853283603 | 0.3288985463
	7.4588251313 | 7.6422709565 | 0.0336523708
	7.4588251313 | 6.7114461643 | 0.5585753203
