Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 118,118,118
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.79220557784821110658
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.4051342679 | 1.1102644356
	7.4588251313 | 6.7949253310 | 0.4407629448
	7.4588251313 | 7.9950419863 | 0.2875285156
	7.4588251313 | 7.6285069055 | 0.0287919045
	7.4588251313 | 7.9140262830 | 0.2072080885
	7.4588251313 | 7.7587980868 | 0.0899837740
	7.4588251313 | 8.1262860676 | 0.4455041015
	7.4588251313 | 7.5333046316 | 0.0055471960
	7.4588251313 | 7.3658550597 | 0.0086434342
	7.4588251313 | 7.5120375003 | 0.0028315562
	7.4588251313 | 7.9000230557 | 0.1946556085
	7.4588251313 | 6.0091916530 | 2.1014372214
	7.4588251313 | 6.2278185773 | 1.5153771361
	7.4588251313 | 7.2879105882 | 0.0292117810
	7.4588251313 | 6.6556869294 | 0.6450309714
	7.4588251313 | 7.1945232078 | 0.0698555068
	7.4588251313 | 7.6374435066 | 0.0319045240
	7.4588251313 | 7.5141390099 | 0.0030596252
	7.4588251313 | 5.8101268923 | 2.7182058832
	7.4588251313 | 7.7547462124 | 0.0875692862
	7.4588251313 | 7.5264959450 | 0.0045793390
	7.4588251313 | 7.8120173464 | 0.1247447408
	7.4588251313 | 7.4640754923 | 0.0000275663
	7.4588251313 | 6.2014716015 | 1.5809378989
	7.4588251313 | 7.7150145686 | 0.0656330278
	7.4588251313 | 7.3550320655 | 0.0107730005
	7.4588251313 | 7.8875224494 | 0.1837813906
	7.4588251313 | 7.3995698622 | 0.0035111869
	7.4588251313 | 7.3675746038 | 0.0083266588
	7.4588251313 | 7.6398866807 | 0.0327832847
	7.4588251313 | 7.8261314333 | 0.1349139195
	7.4588251313 | 7.8576096336 | 0.1590290793
	7.4588251313 | 7.7958552568 | 0.1135893055
	7.4588251313 | 7.8396295343 | 0.1450119934
	7.4588251313 | 7.7722160848 | 0.0982138898
	7.4588251313 | 7.6807180496 | 0.0492364672
	7.4588251313 | 6.7560608482 | 0.4938776376
	7.4588251313 | 8.0039193982 | 0.2971277599
	7.4588251313 | 8.3759329071 | 0.8410866724
	7.4588251313 | 7.5601406349 | 0.0102648313
