Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 372,372,372
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.58743807915877122028
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7733225476 | 0.0989086249
	7.4588251313 | 7.7531503168 | 0.0866273148
	7.4588251313 | 7.5638487744 | 0.0110299656
	7.4588251313 | 7.6292369207 | 0.0290401780
	7.4588251313 | 7.5526432015 | 0.0088018303
	7.4588251313 | 7.3005280061 | 0.0250579798
	7.4588251313 | 7.5572389502 | 0.0096852797
	7.4588251313 | 7.9194400784 | 0.2121661295
	7.4588251313 | 7.5863698114 | 0.0162676454
	7.4588251313 | 7.5639107254 | 0.0110429821
	7.4588251313 | 7.3894067155 | 0.0048189165
	7.4588251313 | 7.3607703634 | 0.0096147375
	7.4588251313 | 6.3055850659 | 1.3299626484
	7.4588251313 | 7.3643040646 | 0.0089342320
	7.4588251313 | 7.9438465920 | 0.2352458173
	7.4588251313 | 7.8832932143 | 0.1801731535
	7.4588251313 | 7.9397138581 | 0.2312539676
	7.4588251313 | 7.6981672588 | 0.0572846540
	7.4588251313 | 7.4861047604 | 0.0007441782
	7.4588251313 | 6.0929490886 | 1.8656173639
	7.4588251313 | 7.2125507475 | 0.0606510721
	7.4588251313 | 5.9767219961 | 2.1966297034
	7.4588251313 | 7.2969115557 | 0.0262160060
	7.4588251313 | 7.4726487042 | 0.0001910912
	7.4588251313 | 7.6528246470 | 0.0376358121
	7.4588251313 | 7.9551301711 | 0.2463186925
	7.4588251313 | 7.3116948990 | 0.0216473053
	7.4588251313 | 7.7065550740 | 0.0613701245
	7.4588251313 | 7.7446019602 | 0.0816683960
	7.4588251313 | 7.4913328679 | 0.0010567529
	7.4588251313 | 7.6682182622 | 0.0438454833
	7.4588251313 | 7.6167159538 | 0.0249295118
	7.4588251313 | 7.5993517032 | 0.0197477174
	7.4588251313 | 7.5922731935 | 0.0178083853
	7.4588251313 | 7.8974288219 | 0.1923731974
	7.4588251313 | 7.8087593563 | 0.1224539618
	7.4588251313 | 6.0578570289 | 1.9627116240
	7.4588251313 | 7.4672374688 | 0.0000707674
	7.4588251313 | 6.5495421404 | 0.8267955575
	7.4588251313 | 5.8798022655 | 2.4933132108
