Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 177,177,177
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.33969641240952785921
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1512502205 | 0.4794525042
	7.4588251313 | 7.3757296219 | 0.0069048637
	7.4588251313 | 7.5249758251 | 0.0043759143
	7.4588251313 | 7.1038873778 | 0.1259808089
	7.4588251313 | 7.4542236859 | 0.0000211733
	7.4588251313 | 7.3166829479 | 0.0202044003
	7.4588251313 | 7.1155642465 | 0.1178280351
	7.4588251313 | 7.9463139611 | 0.2376453592
	7.4588251313 | 7.4901820452 | 0.0009832560
	7.4588251313 | 7.6250330749 | 0.0276250805
	7.4588251313 | 8.2813069154 | 0.6764762852
	7.4588251313 | 8.1214902965 | 0.4391251212
	7.4588251313 | 7.3991022314 | 0.0035668248
	7.4588251313 | 7.9148087506 | 0.2079210611
	7.4588251313 | 7.8851924936 | 0.1817891276
	7.4588251313 | 7.4532981948 | 0.0000305470
	7.4588251313 | 7.5265857814 | 0.0045915057
	7.4588251313 | 6.2561616688 | 1.4463994039
	7.4588251313 | 7.5464219182 | 0.0076731971
	7.4588251313 | 8.0305863139 | 0.3269108499
	7.4588251313 | 7.4178960595 | 0.0016751889
	7.4588251313 | 8.1242192555 | 0.4427493406
	7.4588251313 | 7.8108828729 | 0.1239446534
	7.4588251313 | 7.7032841812 | 0.0597602271
	7.4588251313 | 8.3657266144 | 0.8224703000
	7.4588251313 | 7.3129333974 | 0.0212843980
	7.4588251313 | 6.2428908671 | 1.4784961347
	7.4588251313 | 7.7828331924 | 0.1049812237
	7.4588251313 | 5.8365916005 | 2.6316416284
	7.4588251313 | 6.0239951572 | 2.0587370545
	7.4588251313 | 6.2679154418 | 1.4182658884
	7.4588251313 | 8.3349243576 | 0.7675498544
	7.4588251313 | 7.6346634701 | 0.0309191214
	7.4588251313 | 7.6872592582 | 0.0521821503
	7.4588251313 | 5.8380697065 | 2.6268481468
	7.4588251313 | 8.5096680108 | 1.1042707573
	7.4588251313 | 7.9181095010 | 0.2109421323
	7.4588251313 | 7.4414159145 | 0.0003030808
	7.4588251313 | 8.0605504870 | 0.3620734037
	7.4588251313 | 7.9042069316 | 0.1983649481
