Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 69,69,69
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.34107197233389641156
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.2311196772 | 0.0518497738
	7.4588251313 | 7.5125400653 | 0.0028852941
	7.4588251313 | 7.7887731662 | 0.1088657058
	7.4588251313 | 7.6955109395 | 0.0560201718
	7.4588251313 | 7.7192012097 | 0.0677957022
	7.4588251313 | 7.2051126715 | 0.0643700122
	7.4588251313 | 7.1886130419 | 0.0730145733
	7.4588251313 | 6.4028404160 | 1.1151037189
	7.4588251313 | 7.6377766745 | 0.0320236548
	7.4588251313 | 7.8224423055 | 0.1322174494
	7.4588251313 | 7.4494956741 | 0.0000870388
	7.4588251313 | 7.2174204205 | 0.0582762344
	7.4588251313 | 7.7732533079 | 0.0988650782
	7.4588251313 | 7.6058261984 | 0.0216093137
	7.4588251313 | 5.7933466031 | 2.7738187280
	7.4588251313 | 6.4097613496 | 1.1005348181
	7.4588251313 | 7.3653040025 | 0.0087462015
	7.4588251313 | 7.8359580908 | 0.1422292692
	7.4588251313 | 8.0570389156 | 0.3578597318
	7.4588251313 | 7.8258307343 | 0.1346931126
	7.4588251313 | 7.9136959258 | 0.2069074397
	7.4588251313 | 6.6889066303 | 0.5927744981
	7.4588251313 | 6.2247324625 | 1.5229847152
	7.4588251313 | 8.2567259528 | 0.6366457209
	7.4588251313 | 7.6164880492 | 0.0248575957
	7.4588251313 | 8.3006303210 | 0.7086359775
	7.4588251313 | 6.2913321547 | 1.3630398503
	7.4588251313 | 7.2125539577 | 0.0606494909
	7.4588251313 | 8.0801930043 | 0.3860980336
	7.4588251313 | 6.0697873785 | 1.9294258786
	7.4588251313 | 7.6138774047 | 0.0240412075
	7.4588251313 | 7.4307110786 | 0.0007904000
	7.4588251313 | 7.4725643174 | 0.0001887652
	7.4588251313 | 7.8746628373 | 0.1729209978
	7.4588251313 | 6.2965022360 | 1.3509945129
	7.4588251313 | 8.0674080784 | 0.3703732035
	7.4588251313 | 7.8882177004 | 0.1843779784
	7.4588251313 | 8.2044898871 | 0.5560159281
	7.4588251313 | 6.5365268844 | 0.8506340562
	7.4588251313 | 6.2333929479 | 1.5016840360
