Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 6,6,6
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.83520480155550469448
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4946391896 | 0.0012826468
	7.4588251313 | 6.4038579568 | 1.1129557392
	7.4588251313 | 7.9977789811 | 0.2904712522
	7.4588251313 | 7.9591860819 | 0.2503610809
	7.4588251313 | 6.4479486971 | 1.0218711652
	7.4588251313 | 8.4136187958 | 0.9116309419
	7.4588251313 | 7.8320203251 | 0.1392746527
	7.4588251313 | 5.7792004304 | 2.8211391358
	7.4588251313 | 7.3888862296 | 0.0048914500
	7.4588251313 | 8.1058841987 | 0.4186854367
	7.4588251313 | 7.5924785757 | 0.0178632432
	7.4588251313 | 7.1693345925 | 0.0838047721
	7.4588251313 | 7.6942675125 | 0.0554331149
	7.4588251313 | 7.2059419039 | 0.0639499267
	7.4588251313 | 6.2744232490 | 1.4028078188
	7.4588251313 | 7.4969003967 | 0.0014497258
	7.4588251313 | 7.5570132377 | 0.0096409042
	7.4588251313 | 7.5941107537 | 0.0183021996
	7.4588251313 | 5.8326607385 | 2.6444106325
	7.4588251313 | 6.3780228875 | 1.1681334902
	7.4588251313 | 7.8970479317 | 0.1920392228
	7.4588251313 | 7.3590359286 | 0.0099578850
	7.4588251313 | 5.9046539491 | 2.4154480635
	7.4588251313 | 7.8899192255 | 0.1858421181
	7.4588251313 | 6.8730283123 | 0.3431579132
	7.4588251313 | 7.9875128831 | 0.2795107389
	7.4588251313 | 7.7680498558 | 0.0956199303
	7.4588251313 | 7.3535464913 | 0.0110835920
	7.4588251313 | 7.3462552552 | 0.0126719770
	7.4588251313 | 7.9726430144 | 0.2640088170
	7.4588251313 | 5.8285281679 | 2.6578681888
	7.4588251313 | 9.2654485875 | 3.2638883125
	7.4588251313 | 8.0446530458 | 0.3431943454
	7.4588251313 | 7.3518365152 | 0.0114465640
	7.4588251313 | 7.4268955174 | 0.0010195002
	7.4588251313 | 7.8832008534 | 0.1800947535
	7.4588251313 | 7.8035793408 | 0.1188554650
	7.4588251313 | 8.0478886486 | 0.3469958275
	7.4588251313 | 7.9106451287 | 0.2041413100
	7.4588251313 | 7.3955667804 | 0.0040016190
